station,valid,metar
ZGSZ,2008-01-01 00:00,ZGSZ 010000Z AUTO 36016KT 10SM 09/M10 A3033 RMK SLP265 T00921098 52017 IEM_DS3505
ZGSZ,2008-01-01 01:00,ZGSZ 010100Z AUTO 03012KT 6SM 10/M09 A3036 RMK T01001090 IEM_DS3505
ZGSZ,2008-01-01 02:00,ZGSZ 010200Z AUTO 02014KT 6SM 12/M10 A3036 RMK T01201100 IEM_DS3505
ZGSZ,2008-01-01 03:00,ZGSZ 010300Z AUTO 36008KT 12SM 13/M10 A3036 RMK SLP273 T01261098 52008 IEM_DS3505
ZGSZ,2008-01-01 04:00,ZGSZ 010400Z AUTO 03010KT 6SM 15/M10 A3030 RMK T01501100 IEM_DS3505
ZGSZ,2008-01-01 05:00,ZGSZ 010500Z AUTO 03008G17KT 6SM 16/M11 A3027 RMK T01601110 IEM_DS3505
ZGSZ,2008-01-01 06:00,ZGSZ 010600Z AUTO 36010KT 14SM 15/M11 A3024 RMK SLP236 T01541111 57037 IEM_DS3505
ZGSZ,2008-01-01 07:00,ZGSZ 010700Z AUTO 01010KT 6SM 17/M12 A3021 RMK T01701120 IEM_DS3505
ZGSZ,2008-01-01 08:00,ZGSZ 010800Z AUTO 02010KT 6SM 17/M11 A3021 RMK T01701110 IEM_DS3505
ZGSZ,2008-01-01 09:00,ZGSZ 010900Z AUTO 36008KT 14SM 15/M11 A3021 RMK SLP235 T01511113 57001 IEM_DS3505
ZGSZ,2008-01-01 10:00,ZGSZ 011000Z AUTO 04008KT 6SM 15/M12 A3024 RMK T01501120 IEM_DS3505
ZGSZ,2008-01-01 11:00,ZGSZ 011100Z AUTO 03010KT 6SM 15/M12 A3024 RMK T01501120 IEM_DS3505
ZGSZ,2008-01-01 12:00,ZGSZ 011200Z AUTO 02008KT 12SM 14/M11 A3027 RMK SLP250 T01371109 52015 IEM_DS3505
ZGSZ,2008-01-01 13:00,ZGSZ 011300Z AUTO 03008KT 6SM 14/M10 A3030 RMK T01401100 IEM_DS3505
ZGSZ,2008-01-01 14:00,ZGSZ 011400Z AUTO 04016KT 6SM 13/M09 A3030 RMK T01301090 IEM_DS3505
ZGSZ,2008-01-01 15:00,ZGSZ 011500Z AUTO 02014KT 16SM 12/M11 A3030 RMK SLP260 T01221107 52010 IEM_DS3505
ZGSZ,2008-01-01 16:00,ZGSZ 011600Z AUTO 03010KT 6SM 12/M08 A3030 RMK T01201080 IEM_DS3505
ZGSZ,2008-01-01 17:00,ZGSZ 011700Z AUTO 04010KT 6SM 11/M09 A3030 RMK T01101090 IEM_DS3505
ZGSZ,2008-01-01 18:00,ZGSZ 011800Z AUTO 02010KT 16SM 10/M09 A3030 RMK SLP255 T01051092 57005 IEM_DS3505
ZGSZ,2008-01-01 19:00,ZGSZ 011900Z AUTO 01006G16KT 6SM 10/M09 A3030 RMK T01001090 IEM_DS3505
ZGSZ,2008-01-01 20:00,ZGSZ 012000Z AUTO 01008KT 6SM 10/M09 A3027 RMK T01001090 IEM_DS3505
ZGSZ,2008-01-01 21:00,ZGSZ 012100Z AUTO 02010KT 16SM 09/M09 A3030 RMK SLP256 T00931092 52001 IEM_DS3505
ZGSZ,2008-01-01 22:00,ZGSZ 012200Z AUTO 04010KT 6SM 09/M09 A3030 RMK T00901090 IEM_DS3505
ZGSZ,2008-01-01 23:00,ZGSZ 012300Z AUTO 02008KT 6SM 08/M09 A3033 RMK T00801090 IEM_DS3505
ZGSZ,2008-01-02 00:00,ZGSZ 020000Z AUTO 36008KT 16SM 09/M09 A3033 RMK SLP271 T00901090 52014 IEM_DS3505
ZGSZ,2008-01-02 01:00,ZGSZ 020100Z AUTO 02010KT 6SM 10/M07 A3036 RMK T01001070 IEM_DS3505
ZGSZ,2008-01-02 02:00,ZGSZ 020200Z AUTO 03010KT 6SM 12/M08 A3036 RMK T01201080 IEM_DS3505
ZGSZ,2008-01-02 03:00,ZGSZ 020300Z AUTO 07006KT 12SM 13/M09 A3033 RMK SLP270 T01271091 54000 IEM_DS3505
ZGSZ,2008-01-02 04:00,ZGSZ 020400Z AUTO 01010KT 6SM 14/M08 A3030 RMK T01401080 IEM_DS3505
ZGSZ,2008-01-02 05:00,ZGSZ 020500Z AUTO 35008KT 6SM 16/M07 A3027 RMK T01601070 IEM_DS3505
ZGSZ,2008-01-02 06:00,ZGSZ 020600Z AUTO 20004KT 11SM 17/M08 A3024 RMK SLP236 T01681076 57034 IEM_DS3505
ZGSZ,2008-01-02 07:00,ZGSZ 020700Z AUTO 36008KT 6SM 17/M07 A3021 RMK T01701070 IEM_DS3505
ZGSZ,2008-01-02 08:00,ZGSZ 020800Z AUTO 01008KT 6SM 17/M07 A3021 RMK T01701070 IEM_DS3505
ZGSZ,2008-01-02 09:00,ZGSZ 020900Z AUTO 07002KT 10SM 16/M07 A3021 RMK SLP232 T01561066 57004 IEM_DS3505
ZGSZ,2008-01-02 10:00,ZGSZ 021000Z AUTO 02004KT 6SM 15/M06 A3021 RMK T01501060 IEM_DS3505
ZGSZ,2008-01-02 11:00,ZGSZ 021100Z AUTO 05004KT 6SM 14/M05 A3024 RMK T01401050 IEM_DS3505
ZGSZ,2008-01-02 12:00,ZGSZ 021200Z AUTO 02002KT 8SM 13/M06 A3027 RMK SLP251 T01291056 52019 IEM_DS3505
ZGSZ,2008-01-02 13:00,ZGSZ 021300Z AUTO 4SM 13/M04 A3027 RMK T01301040 IEM_DS3505
ZGSZ,2008-01-02 14:00,ZGSZ 021400Z AUTO 07006KT 3SM 13/M04 A3027 RMK T01301040 IEM_DS3505
ZGSZ,2008-01-02 15:00,ZGSZ 021500Z AUTO 02002KT 8SM 12/M01 A3027 RMK SLP253 T01161009 52002 IEM_DS3505
ZGSZ,2008-01-02 16:00,ZGSZ 021600Z AUTO 6SM 12/M03 A3027 RMK T01201030 IEM_DS3505
