station,valid,metar
ZGSZ,2022-01-01 00:00,ZGSZ 010000Z 04003MPS 4000 BR NSC 16/13 Q1025 NOSIG
ZGSZ,2022-01-01 01:00,ZGSZ 010100Z 05004MPS 4500 BR NSC 16/13 Q1026 NOSIG
ZGSZ,2022-01-01 02:00,ZGSZ 010200Z 03003MPS 6000 NSC 17/12 Q1026 NOSIG
ZGSZ,2022-01-01 03:00,ZGSZ 010300Z 03003MPS 350V070 7000 NSC 18/11 Q1026 NOSIG
ZGSZ,2022-01-01 04:00,ZGSZ 010400Z 02002MPS 7000 NSC 18/11 Q1025 NOSIG
ZGSZ,2022-01-01 05:00,ZGSZ 010500Z 32002MPS 260V050 7000 NSC 19/11 Q1024 NOSIG
ZGSZ,2022-01-01 06:00,ZGSZ 010600Z 29004MPS 7000 NSC 19/12 Q1023 NOSIG
ZGSZ,2022-01-01 07:00,ZGSZ 010700Z 28003MPS 7000 NSC 19/12 Q1022 NOSIG
ZGSZ,2022-01-01 08:00,ZGSZ 010800Z 24003MPS 7000 NSC 19/12 Q1022 NOSIG
ZGSZ,2022-01-01 09:00,ZGSZ 010900Z 25002MPS 220V280 7000 NSC 19/12 Q1022 NOSIG
ZGSZ,2022-01-01 10:00,ZGSZ 011000Z 23002MPS 190V260 7000 NSC 18/12 Q1022 NOSIG
ZGSZ,2022-01-01 11:00,ZGSZ 011100Z 20001MPS 7000 NSC 18/13 Q1023 NOSIG
ZGSZ,2022-01-01 12:00,ZGSZ 011200Z 19001MPS 7000 NSC 17/13 Q1023 NOSIG
ZGSZ,2022-01-01 13:00,ZGSZ 011300Z 12001MPS 7000 NSC 16/12 Q1024 NOSIG
ZGSZ,2022-01-01 14:00,ZGSZ 011400Z 11002MPS 7000 NSC 16/13 Q1024 NOSIG
ZGSZ,2022-01-01 15:00,ZGSZ 011500Z 01001MPS 7000 NSC 16/13 Q1024 NOSIG
ZGSZ,2022-01-01 16:00,ZGSZ 011600Z 36002MPS 6000 NSC 16/13 Q1024 NOSIG
ZGSZ,2022-01-01 17:00,ZGSZ 011700Z 01002MPS 6000 NSC 16/13 Q1023 NOSIG
ZGSZ,2022-01-01 18:00,ZGSZ 011800Z 00000MPS 6000 NSC 16/14 Q1023 NOSIG
ZGSZ,2022-01-01 19:00,ZGSZ 011900Z 10001MPS 6000 NSC 16/13 Q1022 NOSIG
ZGSZ,2022-01-01 20:00,ZGSZ 012000Z 36002MPS 6000 NSC 15/13 Q1022 NOSIG
ZGSZ,2022-01-01 21:00,ZGSZ 012100Z 02002MPS 6000 NSC 15/12 Q1022 NOSIG
ZGSZ,2022-01-01 22:00,ZGSZ 012200Z 04002MPS 270V060 6000 NSC 15/11 Q1022 NOSIG
ZGSZ,2022-01-01 23:00,ZGSZ 012300Z 34003MPS 6000 NSC 14/11 Q1023 NOSIG
ZGSZ,2022-01-02 00:00,ZGSZ 020000Z 36003MPS 6000 NSC 16/12 Q1024 NOSIG
ZGSZ,2022-01-02 01:00,ZGSZ 020100Z 01003MPS 7000 NSC 18/12 Q1024 NOSIG
ZGSZ,2022-01-02 02:00,ZGSZ 020200Z 03004MPS 360V060 9000 NSC 19/11 Q1025 NOSIG
ZGSZ,2022-01-02 03:00,ZGSZ 020300Z 35004MPS 9000 NSC 20/10 Q1024 NOSIG
ZGSZ,2022-01-02 04:00,ZGSZ 020400Z 35004MPS 300V020 CAVOK 21/10 Q1023 NOSIG
ZGSZ,2022-01-02 05:00,ZGSZ 020500Z 01005MPS 330V040 CAVOK 22/11 Q1022 NOSIG
ZGSZ,2022-01-02 06:00,ZGSZ 020600Z 06003MPS 010V090 CAVOK 22/10 Q1021 NOSIG
ZGSZ,2022-01-02 07:00,ZGSZ 020700Z 28004MPS 7000 NSC 21/12 Q1020 NOSIG
ZGSZ,2022-01-02 08:00,ZGSZ 020800Z 29004MPS 7000 NSC 21/12 Q1020 NOSIG
ZGSZ,2022-01-02 09:00,ZGSZ 020900Z 30004MPS 8000 NSC 21/13 Q1020 NOSIG
ZGSZ,2022-01-02 10:00,ZGSZ 021000Z VRB01MPS 7000 NSC 20/14 Q1020 NOSIG
ZGSZ,2022-01-02 11:00,ZGSZ 021100Z 16003MPS 6000 NSC 19/15 Q1021 NOSIG
ZGSZ,2022-01-02 12:00,ZGSZ 021200Z 16003MPS 6000 NSC 18/15 Q1021 NOSIG
