station,valid,metar
ZGSZ,1985-01-01 00:00,ZGSZ 010000Z AUTO 04004KT 9SM 12/05 RMK SLP228 T01240046 52015 IEM_DS3505
ZGSZ,1985-01-01 03:00,ZGSZ 010300Z AUTO 07004KT 7SM 17/08 RMK SLP224 T01710076 57003 IEM_DS3505
ZGSZ,1985-01-01 06:00,ZGSZ 010600Z AUTO 00000KT 14SM 21/13 RMK SLP187 T02110126 4////0115 57037 IEM_DS3505
ZGSZ,1985-01-01 09:00,ZGSZ 010900Z AUTO 00000KT 9SM 18/11 RMK SLP195 T01820111 52007 IEM_DS3505
ZGSZ,1985-01-01 12:00,ZGSZ 011200Z AUTO 09006KT 9SM 16/14 RMK SLP209 T01640139 52014 IEM_DS3505
ZGSZ,1985-01-01 18:00,ZGSZ 011800Z AUTO 11006KT 7SM 16/13 RMK SLP213 T01610127 40217//// 52004 IEM_DS3505
ZGSZ,1985-01-01 21:00,ZGSZ 012100Z AUTO 11002KT 7SM 16/13 RMK SLP212 T01570127 57001 IEM_DS3505
ZGSZ,1985-01-02 00:00,ZGSZ 020000Z AUTO 07002KT 9SM 14/12 RMK SLP222 T01400120 52010 IEM_DS3505
ZGSZ,1985-01-02 03:00,ZGSZ 020300Z AUTO 09004KT 11SM 19/12 RMK SLP208 T01940125 57014 IEM_DS3505
ZGSZ,1985-01-02 06:00,ZGSZ 020600Z AUTO 20008KT 12SM 20/14 RMK SLP189 T02030135 4////0139 57019 IEM_DS3505
ZGSZ,1985-01-02 09:00,ZGSZ 020900Z AUTO 22006KT 11SM 19/13 RMK SLP182 T01910131 57007 IEM_DS3505
ZGSZ,1985-01-02 12:00,ZGSZ 021200Z AUTO 25002KT 7SM 17/12 RMK SLP193 T01670124 52011 IEM_DS3505
ZGSZ,1985-01-02 18:00,ZGSZ 021800Z AUTO 00000KT 5SM 13/12 RMK SLP189 T01330115 40225//// 57014 IEM_DS3505
ZGSZ,1985-01-02 21:00,ZGSZ 022100Z AUTO 00000KT 2SM 12/11 RMK SLP196 T01250111 52007 IEM_DS3505
ZGSZ,1985-01-03 00:00,ZGSZ 030000Z AUTO 00000KT 2SM 12/11 RMK SLP212 T01250113 52015 IEM_DS3505
ZGSZ,1985-01-03 03:00,ZGSZ 030300Z AUTO 02006KT 4SM 19/12 RMK SLP212 T01890121 52001 IEM_DS3505
ZGSZ,1985-01-03 06:00,ZGSZ 030600Z AUTO 20004KT 5SM 24/14 RMK SLP180 T02400142 4////0121 57032 IEM_DS3505
ZGSZ,1985-01-03 09:00,ZGSZ 030900Z AUTO 22004KT 3SM 21/14 RMK SLP181 T02100142 52001 IEM_DS3505
ZGSZ,1985-01-03 12:00,ZGSZ 031200Z AUTO 00000KT 5SM 17/14 RMK SLP197 T01730137 52015 IEM_DS3505
ZGSZ,1985-01-03 18:00,ZGSZ 031800Z AUTO 25004KT 3SM 15/11 RMK SLP209 T01510113 40245//// 54000 IEM_DS3505
ZGSZ,1985-01-03 21:00,ZGSZ 032100Z AUTO 02008KT 4SM 13/08 RMK SLP214 T01310079 52005 IEM_DS3505
ZGSZ,1985-01-04 00:00,ZGSZ 040000Z AUTO 04010KT 7SM 12/07 RMK SLP243 T01220066 52028 IEM_DS3505
ZGSZ,1985-01-04 03:00,ZGSZ 040300Z AUTO 02010KT 6SM 14/07 RMK SLP238 T01440071 57004 IEM_DS3505
ZGSZ,1985-01-04 06:00,ZGSZ 040600Z AUTO 07004KT 9SM 17/07 RMK SLP213 T01660070 4////0122 57025 IEM_DS3505
ZGSZ,1985-01-04 08:00,ZGSZ 040800Z AUTO 04012KT 3SM RMK SLP198 57042 IEM_DS3505
ZGSZ,1985-01-04 09:00,ZGSZ 040900Z AUTO 04004KT 9SM 17/07 RMK SLP214 T01690071 52001 IEM_DS3505
ZGSZ,1985-01-04 12:00,ZGSZ 041200Z AUTO 00000KT 7SM 16/09 RMK SLP224 T01630092 52009 IEM_DS3505
ZGSZ,1985-01-04 18:00,ZGSZ 041800Z AUTO 36006KT 7SM 14/07 RMK SLP232 T01350067 40171//// 57005 IEM_DS3505
ZGSZ,1985-01-04 21:00,ZGSZ 042100Z AUTO 04008KT 7SM 12/06 RMK SLP228 T01240062 57005 IEM_DS3505
