station,valid,metar
ZGOW,2011-01-01 00:00,ZGOW 010000Z 05003MPS 6000 SKC 09/06 Q1022 NOSIG
ZGOW,2011-01-01 01:00,ZGOW 010100Z 06004MPS CAVOK 11/03 Q1023 NOSIG
ZGOW,2011-01-01 02:00,ZGOW 010200Z 07005MPS CAVOK 13/01 Q1023 NOSIG
ZGOW,2011-01-01 03:00,ZGOW 010300Z 07006MPS CAVOK 14/M00 Q1022 NOSIG
ZGOW,2011-01-01 04:00,ZGOW 010400Z 08008MPS CAVOK 15/M02 Q1021 NOSIG
ZGOW,2011-01-01 05:00,ZGOW 010500Z 07008MPS CAVOK 15/M01 Q1020 NOSIG
ZGOW,2011-01-01 06:00,ZGOW 010600Z 08008MPS CAVOK 15/02 Q1020 NOSIG
ZGOW,2011-01-01 07:00,ZGOW 010700Z 08007MPS CAVOK 15/03 Q1019 NOSIG
ZGOW,2011-01-01 08:00,ZGOW 010800Z 08007MPS CAVOK 14/05 Q1019 NOSIG
ZGOW,2011-01-01 09:00,ZGOW 010900Z 09007MPS CAVOK 14/05 Q1020 NOSIG
ZGOW,2011-01-01 10:00,ZGOW 011000Z 09005MPS CAVOK 13/06 Q1020 NOSIG
ZGOW,2011-01-01 11:00,ZGOW 011100Z 08007MPS CAVOK 12/06 Q1021 NOSIG
ZGOW,2011-01-01 12:00,ZGOW 011200Z 07008MPS CAVOK 12/06 Q1021 NOSIG
ZGOW,2011-01-01 13:00,ZGOW 011300Z 08007MPS CAVOK 12/07 Q1022 NOSIG
ZGOW,2011-01-01 14:00,ZGOW 011400Z 07008G13MPS CAVOK 12/06 Q1023 NOSIG
ZGOW,2011-01-01 15:00,ZGOW 011500Z 07008G13MPS CAVOK 11/05 Q1023 NOSIG
ZGOW,2011-01-01 16:00,ZGOW 011600Z 07007G13MPS CAVOK 11/04 Q1023 NOSIG
ZGOW,2011-01-01 17:00,ZGOW 011700Z 07010MPS CAVOK 10/03 Q1023 NOSIG
ZGOW,2011-01-01 18:00,ZGOW 011800Z AUTO 06010MPS 9999 ////// 10/02 Q1023
ZGOW,2011-01-01 19:00,ZGOW 011900Z AUTO 06008MPS CAVOK 10/02 Q1023
ZGOW,2011-01-01 20:00,ZGOW 012000Z 04004MPS CAVOK 09/03 Q1023 NOSIG
ZGOW,2011-01-01 21:00,ZGOW 012100Z 03006MPS CAVOK 09/02 Q1023 NOSIG
ZGOW,2011-01-01 22:00,ZGOW 012200Z 02005MPS CAVOK 09/02 Q1023 NOSIG
ZGOW,2011-01-01 23:00,ZGOW 012300Z 02005MPS 9999 BKN050 10/01 Q1023 NOSIG
ZGOW,2011-01-02 00:00,ZGOW 020000Z 03004MPS 9999 BKN046 10/01 Q1024 NOSIG
ZGOW,2011-01-02 01:00,ZGOW 020100Z 04004MPS 9999 BKN046 11/01 Q1024 NOSIG
ZGOW,2011-01-02 02:00,ZGOW 020200Z 03005MPS CAVOK 11/01 Q1024 NOSIG
ZGOW,2011-01-02 03:00,ZGOW 020300Z 04004MPS 9999 BKN046 12/01 Q1024 NOSIG
ZGOW,2011-01-02 04:00,ZGOW 020400Z 05004MPS 9999 BKN043 13/02 Q1023 NOSIG
ZGOW,2011-01-02 05:00,ZGOW 020500Z 03005MPS CAVOK 14/03 Q1022 NOSIG
ZGOW,2011-01-02 07:00,ZGOW 020700Z 03005MPS 9999 BKN046 15/03 Q1021 NOSIG
ZGOW,2011-01-02 08:00,ZGOW 020800Z 04004MPS 9999 BKN043 14/04 Q1021 NOSIG
ZGOW,2011-01-02 09:00,ZGOW 020900Z 04003MPS 9999 BKN043 14/04 Q1021 NOSIG
ZGOW,2011-01-02 10:00,ZGOW 021000Z 06003MPS 7000 BKN050 13/05 Q1021 NOSIG
ZGOW,2011-01-02 11:00,ZGOW 021100Z 08006MPS CAVOK 13/06 Q1021 NOSIG
ZGOW,2011-01-02 12:00,ZGOW 021200Z 08004MPS CAVOK 13/08 Q1021 NOSIG
