station,valid,metar
ZGDY,2024-01-05 09:00,ZGDY 050900Z 28002MPS CAVOK 15/05 Q1020 NOSIG
ZGDY,2024-01-06 14:00,ZGDY 061400Z 09003MPS 9999 OVC060 12/03 Q1025 NOSIG
ZGDY,2024-02-16 09:00,ZGDY 160900Z VRB01MPS CAVOK 14/02 Q1018 NOSIG
ZGDY,2024-03-11 09:00,ZGDY 110900Z 30002MPS 230V350 CAVOK 25/04 Q1017 NOSIG
ZGDY,2024-04-26 08:00,ZGDY 260800Z 08002MPS 360V160 CAVOK 30/13 Q1002 NOSIG
ZGDY,2024-04-26 09:00,ZGDY 260900Z 04003MPS CAVOK 30/14 Q1001 NOSIG
ZGDY,2024-04-29 07:00,ZGDY 290700Z 08003MPS 050V170 9999 SCT020 OVC040 20/16 Q1005 NOSIG
ZGDY,2024-05-03 09:00,ZGDY 030900Z 09002MPS 5000 BR SCT007 OVC040 16/16 Q1012 NOSIG
ZGDY,2024-05-27 09:00,ZGDY 270900Z 07005MPS 050V110 CAVOK 29/20 Q1004 NOSIG
ZGDY,2024-05-31 13:00,ZGDY 311300Z 11002MPS CAVOK 23/18 Q1012 NOSIG
ZGDY,2024-06-16 20:00,ZGDY 162000Z 10003MPS 5000 -RA BR FEW010 OVC050 23/23 Q1006 NOSIG
ZGDY,2024-07-03 05:00,ZGDY 030500Z VRB01MPS 6000 -RA SCT007 OVC050 25/25 Q1008 NOSIG
ZGDY,2024-07-15 09:00,ZGDY 150900Z 18004MPS 130V220 CAVOK 36/23 Q1004 NOSIG
ZGDY,2024-07-19 08:00,ZGDY 190800Z 18003MPS 130V220 9999 BKN050 32/22 Q1003 NOSIG
ZGDY,2024-08-13 09:00,ZGDY 130900Z 08004MPS 050V110 9999 FEW040 FEW040TCU 36/20 Q1004 NOSIG
ZGDY,2024-09-09 00:00,ZGDY 090000Z 27002MPS 240V300 9999 SCT040 26/26 Q1010 NOSIG
ZGDY,2024-10-02 08:00,ZGDY 020800Z 07002MPS 040V110 CAVOK 22/03 Q1022 NOSIG
