station,valid,metar
ZGDY,2012-01-21 01:00,ZGDY 210100Z AUTO 08006MPS 2400 -RA BR ///////// 01/M00 Q1025
ZGDY,2012-01-21 02:00,ZGDY 210200Z AUTO 08007MPS 1800 -RA BR ///////// 01/M00 Q1026
ZGDY,2012-01-21 03:00,ZGDY 210300Z 08006MPS 3000 -RA BR SCT009 OVC033 01/M00 Q1026 NOSIG
ZGDY,2012-01-21 04:00,ZGDY 210400Z 09006MPS 2900 -SNRA BR SCT009 OVC033 01/M01 Q1025 NOSIG
ZGDY,2012-01-21 05:00,ZGDY 210500Z 08006MPS 2500 -SNRA BR SCT009 OVC033 01/M01 Q1024 NOSIG
ZGDY,2012-08-10 08:00,ZGDY 100800Z 11003MPS CAVOK 36/16 Q1001 NOSIG
ZGDY,2012-08-10 09:00,ZGDY 100900Z 10002MPS CAVOK 35/18 Q1001 NOSIG
ZGDY,2012-08-28 04:00,ZGDY 280400Z 06003MPS CAVOK 29/18 Q1008 NOSIG
ZGDY,2012-08-28 22:00,ZGDY 282200Z VRB01MPS 6000 NSC 23/21 Q1008 NOSIG
ZGDY,2012-08-28 23:00,ZGDY 282300Z 00000MPS CAVOK 23/22 Q1008 NOSIG
ZGDY,2012-08-29 00:00,ZGDY 290000Z 00000MPS CAVOK 24/22 Q1009 NOSIG
ZGDY,2012-09-01 04:00,ZGDY 010400Z VRB01MPS 5000 BR BKN060 31/23 Q1007 NOSIG
ZGDY,2012-10-17 03:00,ZGDY 170300Z 24003MPS 6000 BKN033 19/13 Q1027 NOSIG
