station,valid,metar
ZGDY,2019-01-21 07:00,ZGDY 210700Z VRB02MPS CAVOK 12/M05 Q1028 NOSIG
ZGDY,2019-02-18 07:00,ZGDY 180700Z 10002MPS 070V140 6000 SCT009 OVC040 03/M01 Q1019 NOSIG
ZGDY,2019-02-25 08:00,ZGDY 250800Z 06004MPS 040V120 CAVOK 16/02 Q1018 NOSIG
ZGDY,2019-03-01 08:00,ZGDY 010800Z 07005MPS 6000 SCT015 OVC040 09/04 Q1016 NOSIG
ZGDY,2019-03-08 07:00,ZGDY 080700Z VRB01MPS 6000 -RA OVC050 09/02 Q1019 NOSIG
ZGDY,2019-03-11 08:00,ZGDY 110800Z 07003MPS 040V110 CAVOK 23/02 Q1014 NOSIG
ZGDY,2019-03-18 07:00,ZGDY 180700Z 07003MPS 010V140 CAVOK 24/09 Q1014 NOSIG
ZGDY,2019-03-25 08:00,ZGDY 250800Z VRB02MPS CAVOK 23/07 Q1015 NOSIG
ZGDY,2019-04-01 08:00,ZGDY 010800Z 10002MPS 040V140 CAVOK 17/08 Q1020 NOSIG
ZGDY,2019-04-05 07:00,ZGDY 050700Z VRB01MPS CAVOK 29/03 Q1012 NOSIG
ZGDY,2019-04-12 07:00,ZGDY 120700Z 05007MPS 9999 SCT050 22/12 Q1012 NOSIG
ZGDY,2019-04-19 07:00,ZGDY 190700Z 08007MPS 9999 OVC033 25/20 Q1007 NOSIG
ZGDY,2019-05-03 07:00,ZGDY 030700Z 05005MPS CAVOK 28/11 Q1013 NOSIG
ZGDY,2019-05-12 07:00,ZGDY 120700Z 08003MPS 9999 OVC050 20/18 Q1011 NOSIG
ZGDY,2019-05-13 07:00,ZGDY 130700Z 05002MPS 010V110 9999 FEW015 OVC040 20/17 Q1013 NOSIG
ZGDY,2019-05-27 06:00,ZGDY 270600Z 08009MPS CAVOK 30/11 Q1011 NOSIG
ZGDY,2019-06-07 07:00,ZGDY 070700Z 09005MPS 9999 SCT033 BKN050 29/22 Q1007 NOSIG
ZGDY,2019-07-08 07:00,ZGDY 080700Z 12004MPS 5000 -RA BR SCT010 OVC040 23/22 Q1004 NOSIG
ZGDY,2019-07-15 07:00,ZGDY 150700Z 10004MPS 9999 FEW040 33/20 Q1003 NOSIG
ZGDY,2019-09-06 23:00,ZGDY 062300Z VRB01MPS CAVOK 23/21 Q1007 NOSIG
ZGDY,2019-11-22 08:00,ZGDY 220800Z VRB01MPS 9999 OVC070 19/09 Q1016 NOSIG
ZGDY,2019-12-23 09:00,ZGDY 230900Z 07002MPS 4000 BR OVC033 09/07 Q1020 NOSIG
ZGDY,2019-12-27 10:00,ZGDY 271000Z 00000MPS CAVOK 10/03 Q1024 NOSIG
