station,valid,metar
ZLIC,1985-01-01 00:00,ZLIC 010000Z AUTO 36002KT 7SM M11/M14 RMK SLP330 T11111138 52021 IEM_DS3505
ZLIC,1985-01-01 03:00,ZLIC 010300Z AUTO 00000KT 7SM M09/M13 RMK SLP336 T10861129 52010 IEM_DS3505
ZLIC,1985-01-01 06:00,ZLIC 010600Z AUTO 07002KT 7SM M06/M11 RMK SLP318 T10561110 4////1129 57010 IEM_DS3505
ZLIC,1985-01-01 09:00,ZLIC 010900Z AUTO 02004KT 6SM M05/M11 RMK SLP328 T10491108 52009 IEM_DS3505
ZLIC,1985-01-01 12:00,ZLIC 011200Z AUTO 00000KT 7SM M06/M11 RMK SLP354 T10641113 52020 IEM_DS3505
ZLIC,1985-01-01 15:00,ZLIC 011500Z AUTO 04002KT 7SM M08/M14 RMK SLP356 T10771140 52005 IEM_DS3505
ZLIC,1985-01-01 18:00,ZLIC 011800Z AUTO 00000KT 5SM M12/M15 RMK SLP361 T11221146 41044//// 54000 IEM_DS3505
ZLIC,1985-01-01 21:00,ZLIC 012100Z AUTO 02004KT 5SM M13/M15 RMK SLP358 T11301153 57003 IEM_DS3505
ZLIC,1985-01-02 00:00,ZLIC 020000Z AUTO 36002KT 6SM M15/M18 RMK SLP390 T11531176 52018 IEM_DS3505
ZLIC,1985-01-02 03:00,ZLIC 020300Z AUTO 00000KT 7SM M10/M15 RMK SLP387 T11001153 52008 IEM_DS3505
ZLIC,1985-01-02 06:00,ZLIC 020600Z AUTO 02004KT 7SM M06/M13 RMK SLP364 T10601134 4////1160 57021 IEM_DS3505
ZLIC,1985-01-02 09:00,ZLIC 020900Z AUTO 02006KT 7SM M06/M14 RMK SLP366 T10571144 54000 IEM_DS3505
ZLIC,1985-01-02 12:00,ZLIC 021200Z AUTO 36002KT 8SM M06/M14 RMK SLP397 T10641135 52019 IEM_DS3505
ZLIC,1985-01-02 15:00,ZLIC 021500Z AUTO 02006KT 9SM M06/M13 RMK SLP393 T10621127 52011 IEM_DS3505
ZLIC,1985-01-02 18:00,ZLIC 021800Z AUTO 02006KT 9SM M07/M14 RMK SLP383 T10681142 41053//// 57002 IEM_DS3505
ZLIC,1985-01-02 21:00,ZLIC 022100Z AUTO 34010KT 12SM M08/M15 RMK SLP389 T10761154 52005 IEM_DS3505
ZLIC,1985-01-03 00:00,ZLIC 030000Z AUTO 02006KT 16SM M08/M15 RMK SLP406 T10821153 52012 IEM_DS3505
ZLIC,1985-01-03 03:00,ZLIC 030300Z AUTO 07004KT 12SM M07/M15 RMK SLP407 T10661154 52004 IEM_DS3505
ZLIC,1985-01-03 06:00,ZLIC 030600Z AUTO 02006KT 16SM M04/M13 RMK SLP381 T10451134 4////1085 57019 IEM_DS3505
ZLIC,1985-01-03 09:00,ZLIC 030900Z AUTO 36006KT 12SM M04/M14 RMK SLP383 T10371136 52002 IEM_DS3505
ZLIC,1985-01-03 12:00,ZLIC 031200Z AUTO 36004KT 12SM M05/M12 RMK SLP396 T10501123 52007 IEM_DS3505
ZLIC,1985-01-03 15:00,ZLIC 031500Z AUTO 34004KT 12SM M08/M15 RMK SLP398 T10801150 57002 IEM_DS3505
ZLIC,1985-01-03 18:00,ZLIC 031800Z AUTO 36004KT 12SM M11/M16 RMK SLP391 T11091155 41035//// 54000 IEM_DS3505
ZLIC,1985-01-03 21:00,ZLIC 032100Z AUTO 36004KT 9SM M13/M16 RMK SLP381 T11261156 57010 IEM_DS3505
ZLIC,1985-01-04 00:00,ZLIC 040000Z AUTO 36002KT 7SM M11/M14 RMK SLP369 T11081139 57010 IEM_DS3505
ZLIC,1985-01-04 03:00,ZLIC 040300Z AUTO 02008KT 9SM M09/M14 RMK SLP366 T10901144 57007 IEM_DS3505
ZLIC,1985-01-04 06:00,ZLIC 040600Z AUTO 36010KT 9SM M07/M14 RMK SLP331 T10721138 4////1133 57031 IEM_DS3505
ZLIC,1985-01-04 09:00,ZLIC 040900Z AUTO 36008KT 7SM M06/M12 RMK SLP325 T10601120 57006 IEM_DS3505
ZLIC,1985-01-04 12:00,ZLIC 041200Z AUTO 34004KT 7SM M06/M11 RMK SLP329 T10621110 52008 IEM_DS3505
ZLIC,1985-01-04 15:00,ZLIC 041500Z AUTO 00000KT 12SM M07/M13 RMK SLP329 T10671126 52001 IEM_DS3505
ZLIC,1985-01-04 18:00,ZLIC 041800Z AUTO 00000KT 12SM M08/M12 RMK SLP325 T10851123 41057//// 57003 IEM_DS3505
ZLIC,1985-01-04 21:00,ZLIC 042100Z AUTO 00000KT 12SM M09/M13 RMK SLP311 T10911131 57011 IEM_DS3505
ZLIC,1985-01-05 00:00,ZLIC 050000Z AUTO 00000KT 7SM M07/M10 RMK SLP320 T10731104 52012 IEM_DS3505
ZLIC,1985-01-05 03:00,ZLIC 050300Z AUTO 00000KT 2SM M06/M09 RMK SLP320 T10611093 52002 IEM_DS3505
ZLIC,1985-01-05 06:00,ZLIC 050600Z AUTO 11004KT 3SM M03/M10 RMK SLP298 T10311098 4////1103 57017 IEM_DS3505
ZLIC,1985-01-05 09:00,ZLIC 050900Z AUTO 36004KT 4SM M03/M10 RMK SLP303 T10331101 52003 IEM_DS3505
ZLIC,1985-01-05 12:00,ZLIC 051200Z AUTO 34002KT 7SM M06/M11 RMK SLP322 T10621106 52014 IEM_DS3505
ZLIC,1985-01-05 15:00,ZLIC 051500Z AUTO 00000KT 5SM M10/M12 RMK SLP344 T11041121 52012 IEM_DS3505
ZLIC,1985-01-05 18:00,ZLIC 051800Z AUTO 00000KT 7SM M09/M11 RMK SLP346 T10901113 41026//// 52012 IEM_DS3505
ZLIC,1985-01-05 21:00,ZLIC 052100Z AUTO 34002KT 12SM M08/M14 RMK SLP347 T10841136 52001 IEM_DS3505
ZLIC,1985-01-06 00:00,ZLIC 060000Z AUTO 34008KT 7SM M09/M14 RMK SLP376 T10921142 52017 IEM_DS3505
ZLIC,1985-01-06 03:00,ZLIC 060300Z AUTO 04006KT 7SM M10/M16 RMK SLP410 T10951162 52019 IEM_DS3505
ZLIC,1985-01-06 06:00,ZLIC 060600Z AUTO 02008KT 7SM M07/M17 RMK SLP376 T10711169 4////1125 57019 IEM_DS3505
ZLIC,1985-01-06 09:00,ZLIC 060900Z AUTO 02006KT 9SM M06/M16 RMK SLP381 T10651158 52006 IEM_DS3505
ZLIC,1985-01-06 12:00,ZLIC 061200Z AUTO 02004KT 9SM M08/M17 RMK SLP405 T10831166 52015 IEM_DS3505
ZLIC,1985-01-06 15:00,ZLIC 061500Z AUTO 02002KT 9SM M11/M15 RMK SLP422 T11061151 52008 IEM_DS3505
ZLIC,1985-01-06 18:00,ZLIC 061800Z AUTO 36004KT 9SM M10/M15 RMK SLP410 T11041148 41060//// 57004 IEM_DS3505
ZLIC,1985-01-06 21:00,ZLIC 062100Z AUTO 04002KT 12SM M12/M17 RMK SLP405 T11211171 57006 IEM_DS3505
ZLIC,1985-01-07 00:00,ZLIC 070000Z AUTO 34002KT 11SM M15/M19 RMK SLP423 T11501188 52003 IEM_DS3505
ZLIC,1985-01-07 03:00,ZLIC 070300Z AUTO 02006KT 12SM M11/M17 RMK SLP430 T11141173 52009 IEM_DS3505
ZLIC,1985-01-07 06:00,ZLIC 070600Z AUTO 00000KT 9SM M08/M18 RMK SLP388 T10801185 4////1155 57027 IEM_DS3505
ZLIC,1985-01-07 09:00,ZLIC 070900Z AUTO 02004KT 9SM M07/M15 RMK SLP387 T10711146 57003 IEM_DS3505
ZLIC,1985-01-07 12:00,ZLIC 071200Z AUTO 09002KT 9SM M10/M17 RMK SLP412 T10971171 52008 IEM_DS3505
ZLIC,1985-01-07 15:00,ZLIC 071500Z AUTO 00000KT 7SM M13/M16 RMK SLP400 T11271157 57009 IEM_DS3505
ZLIC,1985-01-07 18:00,ZLIC 071800Z AUTO 00000KT 7SM M15/M18 RMK SLP382 T11531176 41061//// 57014 IEM_DS3505
ZLIC,1985-01-07 21:00,ZLIC 072100Z AUTO 00000KT 7SM M15/M17 RMK T11511174 57006 IEM_DS3505
ZLIC,1985-01-08 00:00,ZLIC 080000Z AUTO 00000KT 5SM M14/M16 RMK SLP367 T11411163 57008 IEM_DS3505
ZLIC,1985-01-08 06:00,ZLIC 080600Z AUTO 11002KT 7SM M05/M14 RMK SLP348 T10501138 4////1161 57017 IEM_DS3505
ZLIC,1985-01-08 09:00,ZLIC 080900Z AUTO 34008KT 7SM M04/M17 RMK SLP340 T10351166 57002 IEM_DS3505
ZLIC,1985-01-08 12:00,ZLIC 081200Z AUTO 34006KT 12SM M08/M16 RMK SLP373 T10841156 52018 IEM_DS3505
ZLIC,1985-01-08 15:00,ZLIC 081500Z AUTO 18006KT 12SM M08/M18 RMK SLP377 T10851175 52010 IEM_DS3505
ZLIC,1985-01-08 18:00,ZLIC 081800Z AUTO 09004KT 19SM M11/M19 RMK SLP377 T11091190 41029//// 52011 IEM_DS3505
ZLIC,1985-01-08 21:00,ZLIC 082100Z AUTO 22004KT 12SM M13/M19 RMK SLP370 T11291188 57008 IEM_DS3505
ZLIC,1985-01-09 00:00,ZLIC 090000Z AUTO 29014KT 6SM M07/M20 RMK SLP359 T10731200 57009 IEM_DS3505
ZLIC,1985-01-09 03:00,ZLIC 090300Z AUTO 34012KT 12SM M07/M20 RMK SLP375 T10661200 52016 IEM_DS3505
ZLIC,1985-01-09 06:00,ZLIC 090600Z AUTO 04002KT 12SM M04/M18 RMK SLP335 T10371184 4////1135 57033 IEM_DS3505
ZLIC,1985-01-09 09:00,ZLIC 090900Z AUTO 29004KT 12SM M02/M24 RMK SLP314 T10151243 57018 IEM_DS3505
