station,valid,metar
ZBAA,2003-01-01 00:00,ZBAA 010000Z 02004MPS 340V050 CAVOK M08/M20 Q1036 NOSIG
ZBAA,2003-01-01 01:00,ZBAA 010100Z 01004MPS 340V040 CAVOK M08/M20 Q1037 NOSIG
ZBAA,2003-01-01 02:00,ZBAA 010200Z 01003MPS 330V050 CAVOK M06/M19 Q1038 NOSIG
ZBAA,2003-01-01 03:00,ZBAA 010300Z 02002MPS CAVOK M05/M18 Q1038 NOSIG
ZBAA,2003-01-01 04:00,ZBAA 010400Z VRB01MPS CAVOK M03/M18 Q1037 NOSIG
ZBAA,2003-01-01 05:00,ZBAA 010500Z 13002MPS CAVOK M02/M18 Q1036 NOSIG
ZBAA,2003-01-01 06:00,ZBAA 010600Z VRB01MPS CAVOK M02/M17 Q1035 NOSIG
ZBAA,2003-01-01 07:00,ZBAA 010700Z 14002MPS CAVOK M02/M19 Q1035 NOSIG
ZBAA,2003-01-01 08:00,ZBAA 010800Z 15002MPS CAVOK M02/M18 Q1035 NOSIG
ZBAA,2003-01-01 09:00,ZBAA 010900Z 00000MPS CAVOK M04/M17 Q1035 NOSIG
ZBAA,2003-01-01 10:00,ZBAA 011000Z 00000MPS CAVOK M05/M15 Q1035 NOSIG
ZBAA,2003-01-01 11:00,ZBAA 011100Z 12001MPS 8000 R36R/1100V1500U R18R/1500N SKC M07/M14 Q1035 NOSIG
ZBAA,2003-01-01 12:00,ZBAA 011200Z 16003MPS 8000 SKC M06/M11 Q1035 NOSIG
ZBAA,2003-01-01 13:00,ZBAA 011300Z 13002MPS 8000 SCT033 M06/M10 Q1036 NOSIG
ZBAA,2003-01-01 14:00,ZBAA 011400Z 13002MPS 9999 SCT033 M07/M11 Q1036 NOSIG
ZBAA,2003-01-01 15:00,ZBAA 011500Z 10002MPS CAVOK M07/M11 Q1036 NOSIG
ZBAA,2003-01-01 16:00,ZBAA 011600Z 13002MPS 8000 NSC M07/M10 Q1035 NOSIG
ZBAA,2003-01-01 17:00,ZBAA 011700Z 13003MPS 110V180 8000 NSC M06/M09 Q1034 NOSIG
ZBAA,2003-01-01 18:00,ZBAA 011800Z 15002MPS 8000 NSC M07/M09 Q1034 NOSIG
ZBAA,2003-01-01 19:00,ZBAA 011900Z 14001MPS 8000 NSC M07/M10 Q1034 NOSIG
ZBAA,2003-01-01 20:00,ZBAA 012000Z 00000MPS 8000 NSC M08/M09 Q1034 NOSIG
ZBAA,2003-01-01 21:00,ZBAA 012100Z 00000MPS 8000 NSC M07/M09 Q1034 NOSIG
ZBAA,2003-01-01 22:00,ZBAA 012200Z 00000MPS 7000 NSC M07/M09 Q1033 NOSIG
ZBAA,2003-01-01 23:00,ZBAA 012300Z 00000MPS 7000 NSC M07/M09 Q1033 NOSIG
ZBAA,2003-01-02 00:00,ZBAA 020000Z 00000MPS 5000 BR NSC M08/M10 Q1033 NOSIG
ZBAA,2003-01-02 01:00,ZBAA 020100Z 35002MPS 4000 BR NSC M08/M10 Q1034 NOSIG
