station,valid,metar
ZBAA,2017-01-01 00:00,ZBAA 010000Z VRB01MPS 0600 R01/0600N R36R/0800D R36L/0700N FZFG NSC M06/M07 Q1026 BECMG TL0140 0800
ZBAA,2017-01-01 00:30,ZBAA 010030Z VRB01MPS 0600 R01/0750N R36R/0800N R36L/0650N FZFG NSC M06/M07 Q1027 NOSIG
ZBAA,2017-01-01 01:00,ZBAA 010100Z VRB01MPS 0600 R01/0700N R36R/0750N R36L/0650N FZFG NSC M06/M07 Q1027 BECMG TL0140 0800
ZBAA,2017-01-01 01:30,ZBAA 010130Z 16002MPS 150V220 0600 R01/0600N R36R/0700N R36L/0750N -SN FZFG NSC M06/M06 Q1027 NOSIG
ZBAA,2017-01-01 02:00,ZBAA 010200Z VRB01MPS 0800 R01/0800N R36R/0800N R36L/0800N FZFG NSC M05/M06 Q1027 NOSIG
ZBAA,2017-01-01 02:30,ZBAA 010230Z VRB01MPS 0800 R01/0750N R36R/0800N R36L/0900N FZFG NSC M04/M05 Q1026 NOSIG
ZBAA,2017-01-01 03:00,ZBAA 010300Z VRB02MPS 0900 R01/0800N R36R/0900N R36L/1100N FZFG NSC M04/M04 Q1026 BECMG TL0420 NSW
ZBAA,2017-01-01 03:30,ZBAA 010330Z 20002MPS 140V270 1000 R01/0900N R36R/0800N R36L/1200N BR NSC M03/M05 Q1026 NOSIG
ZBAA,2017-01-01 04:00,ZBAA 010400Z 15002MPS 120V180 1000 R01/1000N R36R/0900N R36L/1200N BR NSC M02/M05 Q1025 NOSIG
ZBAA,2017-01-01 04:30,ZBAA 010430Z VRB01MPS 1000 R01/1000N R36R/1100N R36L/1100N HZ NSC M01/M05 Q1024 NOSIG
ZBAA,2017-01-01 05:00,ZBAA 010500Z VRB01MPS 1000 R01/1100N R36R/1100N R36L/1200N HZ NSC 00/M06 Q1024 NOSIG
ZBAA,2017-01-01 05:30,ZBAA 010530Z 12002MPS 070V160 1000 R01/1000N R36R/1100N R36L/1200N HZ NSC M00/M05 Q1024 NOSIG
ZBAA,2017-01-01 06:00,ZBAA 010600Z 11002MPS 050V140 1000 R01/1000N R36R/1000N R36L/1100N HZ NSC M00/M04 Q1024 NOSIG
ZBAA,2017-01-01 06:30,ZBAA 010630Z 13003MPS 090V150 1000 R01/1000N R36R/1000N R36L/1000N HZ NSC M00/M04 Q1023 NOSIG
ZBAA,2017-01-01 07:00,ZBAA 010700Z 15002MPS 1000 R01/1100N R36R/1000N R36L/1100N HZ NSC M01/M04 Q1023 NOSIG
ZBAA,2017-01-01 07:30,ZBAA 010730Z 15002MPS 120V180 1000 R01/1200N R36R/1100N R36L/1100N HZ NSC M01/M04 Q1023 NOSIG
ZBAA,2017-01-01 08:00,ZBAA 010800Z 14002MPS 1000 R01/1200N R36R/1100N R36L/1100N HZ NSC M01/M04 Q1023 NOSIG
ZBAA,2017-01-01 08:30,ZBAA 010830Z 15002MPS 1000 R01/1300N R36R/1200N R36L/1300N HZ NSC M02/M05 Q1023 NOSIG
ZBAA,2017-01-01 09:00,ZBAA 010900Z VRB01MPS 1200 R01/1500N R36R/1400N R36L/1500N BR NSC M03/M05 Q1023 NOSIG
ZBAA,2017-01-01 09:30,ZBAA 010930Z VRB01MPS 1200 R01/1800N R36R/1700N R36L/1700N BR NSC M03/M05 Q1023 NOSIG
ZBAA,2017-01-01 10:00,ZBAA 011000Z VRB01MPS 1200 R01/1600N R36R/1600N R36L/1700N BR NSC M04/M06 Q1023 NOSIG
ZBAA,2017-01-01 10:30,ZBAA 011030Z 14002MPS 100V160 1200 R01/1600N R36R/1700N R36L/1700N BR NSC M03/M05 Q1023 NOSIG
ZBAA,2017-01-01 11:00,ZBAA 011100Z VRB01MPS 1400 R01/1600N R36R/1700N R36L/1700N BR NSC M04/M06 Q1024 NOSIG
ZBAA,2017-01-01 11:30,ZBAA 011130Z 08002MPS 050V160 1400 R01/1500N R36R/1600N R36L/1600N BR NSC M04/M06 Q1024 NOSIG
ZBAA,2017-01-01 12:00,ZBAA 011200Z VRB01MPS 1400 R01/1400N R36R/1600N R36L/1600N BR NSC M05/M06 Q1024 NOSIG
ZBAA,2017-01-01 12:30,ZBAA 011230Z VRB01MPS 1400 R01/1300N R36R/1500N R36L/1600N BR NSC M05/M06 Q1025 NOSIG
ZBAA,2017-01-01 13:00,ZBAA 011300Z 06002MPS 020V080 1300 R01/1100N R36R/1500N R36L/1500N BR NSC M06/M07 Q1024 NOSIG
ZBAA,2017-01-01 13:30,ZBAA 011330Z 03002MPS 1300 R01/1100N R36R/1500N R36L/1500N BR NSC M06/M07 Q1025 NOSIG
ZBAA,2017-01-01 14:00,ZBAA 011400Z VRB01MPS 1300 R01/1100U R36R/1500N R36L/1400N BR NSC M05/M06 Q1025 NOSIG
ZBAA,2017-01-01 14:30,ZBAA 011430Z VRB01MPS 1300 R01/1000V1600D R36R/1600N R36L/1400N BR NSC M06/M08 Q1025 NOSIG
ZBAA,2017-01-01 15:00,ZBAA 011500Z VRB01MPS 1300 R01/1100N R36R/1600N R36L/1300N BR NSC M07/M08 Q1025 NOSIG
ZBAA,2017-01-01 15:30,ZBAA 011530Z VRB01MPS 1200 R01/1100N R36R/1600N R36L/1200N BR NSC M07/M08 Q1025 NOSIG
