station,valid,metar
ZHCC,2011-01-01 00:00,ZHCC 010000Z 36002MPS 340V050 CAVOK M07/M19 Q1033 NOSIG
ZHCC,2011-01-01 01:00,ZHCC 010100Z 02003MPS 6000 SKC M05/M18 Q1034 NOSIG
ZHCC,2011-01-01 02:00,ZHCC 010200Z 04003MPS 360V100 7000 NSC M04/M18 Q1035 NOSIG
ZHCC,2011-01-01 03:00,ZHCC 010300Z 05002MPS 020V090 8000 NSC M03/M19 Q1035 NOSIG
ZHCC,2011-01-01 04:00,ZHCC 010400Z 04003MPS 350V100 9000 NSC M01/M19 Q1034 NOSIG
ZHCC,2011-01-01 05:00,ZHCC 010500Z 04003MPS 010V090 CAVOK M00/M19 Q1033 NOSIG
ZHCC,2011-01-01 06:00,ZHCC 010600Z 04003MPS 320V110 CAVOK M00/M19 Q1033 NOSIG
ZHCC,2011-01-01 07:00,ZHCC 010700Z 03004MPS 360V090 8000 NSC 00/M21 Q1032 NOSIG
ZHCC,2011-01-01 08:00,ZHCC 010800Z 04004MPS 360V080 8000 NSC M00/M19 Q1032 NOSIG
ZHCC,2011-01-01 09:00,ZHCC 010900Z 05004MPS 7000 NSC M02/M19 Q1032 NOSIG
ZHCC,2011-01-01 10:00,ZHCC 011000Z 05003MPS 020V080 8000 NSC M03/M19 Q1032 NOSIG
ZHCC,2011-01-01 11:00,ZHCC 011100Z 03002MPS 320V050 8000 NSC M03/M19 Q1033 NOSIG
ZHCC,2011-01-01 12:00,ZHCC 011200Z 01002MPS 7000 NSC M04/M18 Q1033 NOSIG
ZHCC,2011-01-01 13:00,ZHCC 011300Z 03003MPS 9000 SKC M03/M18 Q1034 NOSIG
ZHCC,2011-01-01 14:00,ZHCC 011400Z 02003MPS 9000 NSC M03/M17 Q1034 NOSIG
ZHCC,2011-01-01 15:00,ZHCC 011500Z 03003MPS 360V060 9000 NSC M03/M17 Q1035 NOSIG
ZHCC,2011-01-01 16:00,ZHCC 011600Z 03002MPS 9000 NSC M04/M17 Q1034 NOSIG
ZHCC,2011-01-01 17:00,ZHCC 011700Z AUTO 01002MPS 9000 OVC150/// M04/M16 Q1034
ZHCC,2011-01-01 18:00,ZHCC 011800Z AUTO 02002MPS 9999 OVC140/// M05/M16 Q1034
ZHCC,2011-01-01 19:00,ZHCC 011900Z AUTO 01002MPS 9000 OVC130/// M07/M16 Q1034
ZHCC,2011-01-01 20:00,ZHCC 012000Z AUTO 01003MPS 9999 OVC120/// M06/M16 Q1034
ZHCC,2011-01-01 21:00,ZHCC 012100Z 36002MPS CAVOK M06/M16 Q1034 NOSIG
ZHCC,2011-01-01 22:00,ZHCC 012200Z 01002MPS CAVOK M06/M16 Q1034 NOSIG
ZHCC,2011-01-01 23:00,ZHCC 012300Z 02002MPS 350V050 CAVOK M05/M16 Q1034 NOSIG
ZHCC,2011-01-02 00:00,ZHCC 020000Z 02002MPS 8000 NSC M05/M15 Q1035 NOSIG
ZHCC,2011-01-02 01:00,ZHCC 020100Z 04003MPS 5000 HZ NSC M04/M16 Q1036 NOSIG
ZHCC,2011-01-02 02:00,ZHCC 020200Z 04004MPS 5000 HZ NSC M03/M16 Q1036 NOSIG
ZHCC,2011-01-02 03:00,ZHCC 020300Z 05004MPS 010V090 6000 NSC M03/M16 Q1036 NOSIG
