station,valid,metar
ZHCC,2009-01-01 00:00,ZHCC 010000Z AUTO 16002KT 6SM M08/M12 A3068 RMK SLP409 T10771120 52008 IEM_DS3505
ZHCC,2009-01-01 01:00,ZHCC 010100Z AUTO 2SM M04/M14 A3068 RMK T10401140 IEM_DS3505
ZHCC,2009-01-01 02:00,ZHCC 010200Z AUTO 09004KT 2 1/2SM M01/M15 A3071 RMK T10101150 IEM_DS3505
ZHCC,2009-01-01 03:00,ZHCC 010300Z AUTO 09004KT 6SM 01/M17 A3071 RMK SLP414 T00101168 52007 IEM_DS3505
ZHCC,2009-01-01 04:00,ZHCC 010400Z AUTO 2 1/2SM 01/M18 A3068 RMK T00101180 IEM_DS3505
ZHCC,2009-01-01 05:00,ZHCC 010500Z AUTO 21004KT 2 1/2SM 02/M17 A3065 RMK T00201170 IEM_DS3505
ZHCC,2009-01-01 06:00,ZHCC 010600Z AUTO 18006KT 7SM 04/M19 A3062 RMK SLP378 T00351186 57035 IEM_DS3505
ZHCC,2009-01-01 07:00,ZHCC 010700Z AUTO 2 1/2SM 03/M18 A3059 RMK T00301180 IEM_DS3505
ZHCC,2009-01-01 08:00,ZHCC 010800Z AUTO 3SM 02/M18 A3059 RMK T00201180 IEM_DS3505
ZHCC,2009-01-01 09:00,ZHCC 010900Z AUTO 14004KT 7SM 02/M18 A3059 RMK SLP369 T00241177 57010 IEM_DS3505
ZHCC,2009-01-01 10:00,ZHCC 011000Z AUTO 2 1/2SM 00/M16 A3059 RMK T00001160 IEM_DS3505
ZHCC,2009-01-01 11:00,ZHCC 011100Z AUTO 16002KT 2SM M01/M16 A3059 RMK T10101160 IEM_DS3505
ZHCC,2009-01-01 12:00,ZHCC 011200Z AUTO 11004KT 7SM M00/M17 A3059 RMK SLP377 T10051172 52007 IEM_DS3505
ZHCC,2009-01-01 13:00,ZHCC 011300Z AUTO 17002KT 2SM M02/M16 A3059 RMK T10201160 IEM_DS3505
ZHCC,2009-01-01 14:00,ZHCC 011400Z AUTO 17002KT 2SM M02/M17 A3062 RMK T10201170 IEM_DS3505
ZHCC,2009-01-01 15:00,ZHCC 011500Z AUTO 16002KT 6SM M05/M14 A3062 RMK SLP382 T10491142 52006 IEM_DS3505
ZHCC,2009-01-01 16:00,ZHCC 011600Z AUTO 22002KT 2SM M06/M17 A3062 RMK T10601170 IEM_DS3505
