station,valid,metar
ZGGG,2020-01-01 00:00,ZGGG 010000Z 05003MPS 8000 FEW040 14/09 Q1028 NOSIG
ZGGG,2020-01-01 00:30,ZGGG 010030Z 06003MPS 8000 BKN033 15/09 Q1028 NOSIG
ZGGG,2020-01-01 01:00,ZGGG 010100Z 05003MPS 020V080 8000 BKN033 15/09 Q1028 NOSIG
ZGGG,2020-01-01 01:30,ZGGG 010130Z 04003MPS 8000 BKN033 16/09 Q1029 NOSIG
ZGGG,2020-01-01 02:00,ZGGG 010200Z 06004MPS 020V090 8000 BKN033 17/10 Q1029 NOSIG
ZGGG,2020-01-01 02:30,ZGGG 010230Z 06003MPS 030V110 8000 BKN033 17/10 Q1029 NOSIG
ZGGG,2020-01-01 03:00,ZGGG 010300Z 07003MPS 020V100 7000 BKN030 17/10 Q1029 NOSIG
ZGGG,2020-01-01 03:30,ZGGG 010330Z 05003MPS 020V080 7000 BKN026 18/10 Q1028 NOSIG
ZGGG,2020-01-01 04:00,ZGGG 010400Z 03003MPS 7000 BKN033 18/10 Q1028 NOSIG
ZGGG,2020-01-01 04:30,ZGGG 010430Z 03002MPS 7000 BKN033 18/10 Q1027 NOSIG
ZGGG,2020-01-01 05:00,ZGGG 010500Z 06002MPS 7000 BKN033 19/10 Q1027 NOSIG
ZGGG,2020-01-01 05:30,ZGGG 010530Z 05003MPS 7000 BKN036 19/10 Q1026 NOSIG
ZGGG,2020-01-01 06:00,ZGGG 010600Z VRB02MPS 7000 BKN036 19/10 Q1026 NOSIG
ZGGG,2020-01-01 06:30,ZGGG 010630Z 10002MPS 7000 BKN036 20/11 Q1025 NOSIG
ZGGG,2020-01-01 07:00,ZGGG 010700Z VRB01MPS 7000 FEW036 21/11 Q1025 NOSIG
ZGGG,2020-01-01 07:30,ZGGG 010730Z VRB01MPS 7000 NSC 21/11 Q1024 NOSIG
ZGGG,2020-01-01 08:00,ZGGG 010800Z 14002MPS 7000 NSC 21/11 Q1024 NOSIG
ZGGG,2020-01-01 08:30,ZGGG 010830Z 13002MPS 110V170 7000 NSC 21/11 Q1024 NOSIG
ZGGG,2020-01-01 09:00,ZGGG 010900Z 15003MPS 7000 NSC 21/11 Q1024 NOSIG
ZGGG,2020-01-01 09:30,ZGGG 010930Z 14002MPS 120V180 7000 NSC 20/11 Q1024 NOSIG
ZGGG,2020-01-01 10:00,ZGGG 011000Z 13002MPS 8000 NSC 19/11 Q1024 NOSIG
ZGGG,2020-01-01 10:30,ZGGG 011030Z 13003MPS 8000 NSC 19/12 Q1024 NOSIG
