station,valid,metar
ZBSJ,2019-01-01 00:00,ZBSJ 010000Z 32002MPS 3500 HZ NSC M11/M18 Q1041 NOSIG
ZBSJ,2019-01-01 01:00,ZBSJ 010100Z 32002MPS 3500 HZ NSC M08/M16 Q1041 NOSIG
ZBSJ,2019-01-01 02:00,ZBSJ 010200Z 32004MPS 3500 HZ NSC M06/M16 Q1041 NOSIG
ZBSJ,2019-01-01 03:00,ZBSJ 010300Z 30002MPS 270V330 3800 HZ NSC M03/M15 Q1041 NOSIG
ZBSJ,2019-01-01 04:00,ZBSJ 010400Z VRB01MPS 4000 HZ NSC M01/M15 Q1040 NOSIG
ZBSJ,2019-01-01 05:00,ZBSJ 010500Z VRB01MPS 5000 HZ NSC 01/M16 Q1038 NOSIG
ZBSJ,2019-01-01 06:00,ZBSJ 010600Z VRB01MPS 6000 NSC 02/M17 Q1038 NOSIG
ZBSJ,2019-01-01 07:00,ZBSJ 010700Z VRB01MPS 6000 NSC 02/M17 Q1038 NOSIG
ZBSJ,2019-01-01 08:00,ZBSJ 010800Z VRB01MPS 6000 NSC 01/M17 Q1038 NOSIG
ZBSJ,2019-01-01 09:00,ZBSJ 010900Z 12002MPS 3500 HZ NSC M02/M13 Q1038 NOSIG
ZBSJ,2019-01-01 10:00,ZBSJ 011000Z 17002MPS 4000 HZ NSC M05/M14 Q1039 NOSIG
ZBSJ,2019-01-01 11:00,ZBSJ 011100Z 11001MPS 3700 HZ NSC M06/M13 Q1039 NOSIG
ZBSJ,2019-01-01 12:00,ZBSJ 011200Z 04001MPS 3200 HZ NSC M08/M14 Q1039 BECMG TL1330 2800 HZ
ZBSJ,2019-01-01 13:00,ZBSJ 011300Z 01001MPS 3000 HZ NSC M08/M13 Q1039 BECMG TL1400 2800 HZ
ZBSJ,2019-01-01 14:00,ZBSJ 011400Z 04001MPS 2500 HZ NSC M10/M14 Q1039 NOSIG
ZBSJ,2019-01-01 15:00,ZBSJ 011500Z 02001MPS 2500 HZ NSC M10/M14 Q1039 NOSIG
ZBSJ,2019-01-01 16:00,ZBSJ 011600Z 04001MPS 2000 HZ NSC M11/M14 Q1039 NOSIG
ZBSJ,2019-01-01 17:00,ZBSJ 011700Z VRB01MPS 1800 HZ NSC M11/M15 Q1039 NOSIG
ZBSJ,2019-01-01 18:00,ZBSJ 011800Z 32001MPS 1800 HZ NSC M10/M14 Q1039 NOSIG
ZBSJ,2019-01-01 19:00,ZBSJ 011900Z 32001MPS 1800 HZ NSC M12/M15 Q1039 NOSIG
ZBSJ,2019-01-01 20:00,ZBSJ 012000Z 32001MPS 2300 HZ NSC M12/M16 Q1038 NOSIG
ZBSJ,2019-01-01 21:00,ZBSJ 012100Z VRB01MPS 2500 HZ NSC M11/M16 Q1037 NOSIG
