station,valid,metar
ZBSJ,2016-01-01 00:00,ZBSJ 010000Z 00000MPS 1200 R15/1700D BR NSC M07/M09 Q1025 NOSIG
ZBSJ,2016-01-01 01:00,ZBSJ 010100Z 34001MPS 0800 R15/1100N FZFG NSC M06/M08 Q1025 NOSIG
ZBSJ,2016-01-01 02:00,ZBSJ 010200Z 01001MPS 0700 R15/0800D FZFG NSC M01/M04 Q1025 NOSIG
ZBSJ,2016-01-01 03:00,ZBSJ 010300Z 05002MPS 0700 R15/1000U HZ NSC 01/M05 Q1024 NOSIG
ZBSJ,2016-01-01 04:00,ZBSJ 010400Z 04002MPS 0700 R15/1000N HZ NSC 02/M05 Q1023 NOSIG
ZBSJ,2016-01-01 05:00,ZBSJ 010500Z 12002MPS 0700 R15/1000N HZ NSC 04/M05 Q1021 NOSIG
ZBSJ,2016-01-01 06:00,ZBSJ 010600Z 14002MPS 0700 R15/1000N HZ NSC 05/M04 Q1020 NOSIG
ZBSJ,2016-01-01 07:00,ZBSJ 010700Z 14002MPS 0700 R15/0900N HZ NSC 05/M05 Q1020 NOSIG
ZBSJ,2016-01-01 08:00,ZBSJ 010800Z 11001MPS 0700 R15/1000N HZ NSC 04/M05 Q1020 NOSIG
ZBSJ,2016-01-01 09:00,ZBSJ 010900Z 11001MPS 0750 R15/1100N HZ NSC M01/M05 Q1020 NOSIG
ZBSJ,2016-01-01 10:00,ZBSJ 011000Z 14002MPS 0700 R15/1200N HZ NSC M02/M06 Q1020 NOSIG
ZBSJ,2016-01-01 11:00,ZBSJ 011100Z 35001MPS 0700 R15/1500U HZ NSC M01/M05 Q1021 NOSIG
ZBSJ,2016-01-01 12:00,ZBSJ 011200Z 01001MPS 0700 R15/1100N HZ NSC M02/M05 Q1021 NOSIG
ZBSJ,2016-01-01 13:00,ZBSJ 011300Z 34001MPS 0700 R15/1200N HZ NSC M02/M05 Q1021 NOSIG
ZBSJ,2016-01-01 14:00,ZBSJ 011400Z 32001MPS 0700 R15/1000N FZFG NSC M04/M06 Q1021 NOSIG
ZBSJ,2016-01-01 15:00,ZBSJ 011500Z 32002MPS 0700 R15/1000N FZFG NSC M04/M05 Q1021 NOSIG
ZBSJ,2016-01-01 16:00,ZBSJ 011600Z 25001MPS 0600 R15/0800V1100N FZFG NSC M04/M06 Q1021 NOSIG
ZBSJ,2016-01-01 17:00,ZBSJ 011700Z 32002MPS 0600 R15/0800N FZFG NSC M05/M06 Q1020 NOSIG
ZBSJ,2016-01-01 18:00,ZBSJ 011800Z 33003MPS 0500 R15/0800N FZFG NSC M05/M06 Q1020 NOSIG
ZBSJ,2016-01-01 19:00,ZBSJ 011900Z 34001MPS 0500 R15/0900N FZFG NSC M05/M06 Q1020 NOSIG
ZBSJ,2016-01-01 20:00,ZBSJ 012000Z 33002MPS 0500 R15/1000N FZFG NSC M06/M07 Q1020 NOSIG
ZBSJ,2016-01-01 21:00,ZBSJ 012100Z 33002MPS 0500 R15/1000N FZFG NSC M06/M07 Q1019 NOSIG
ZBSJ,2016-01-01 22:00,ZBSJ 012200Z 33001MPS 0500 R15/1200U FZFG NSC M07/M08 Q1019 NOSIG
ZBSJ,2016-01-01 23:00,ZBSJ 012300Z 27001MPS 0500 R15/1200N FZFG NSC M07/M08 Q1020 NOSIG
ZBSJ,2016-01-02 00:00,ZBSJ 020000Z 32001MPS 0500 R15/0800D FZFG NSC M07/M08 Q1020 NOSIG
ZBSJ,2016-01-02 01:00,ZBSJ 020100Z 00000MPS 0500 R15/0650N FZFG NSC M06/M07 Q1021 NOSIG
ZBSJ,2016-01-02 02:00,ZBSJ 020200Z 34001MPS 0500 R15/0600N HZ NSC M02/M04 Q1021 NOSIG
ZBSJ,2016-01-02 03:00,ZBSJ 020300Z 31001MPS 0500 R15/0700N HZ NSC 01/M03 Q1021 NOSIG
ZBSJ,2016-01-02 04:00,ZBSJ 020400Z 05001MPS 0600 R15/0750N HZ NSC 02/M03 Q1019 NOSIG
ZBSJ,2016-01-02 05:00,ZBSJ 020500Z 09001MPS 0600 R15/0800N HZ NSC 04/M03 Q1018 NOSIG
ZBSJ,2016-01-02 06:00,ZBSJ 020600Z 09001MPS 0600 R15/0900N HZ NSC 05/M03 Q1017 NOSIG
ZBSJ,2016-01-02 07:00,ZBSJ 020700Z 07002MPS 0700 R15/1000N HZ NSC 06/M03 Q1017 NOSIG
ZBSJ,2016-01-02 08:00,ZBSJ 020800Z 02001MPS 0700 R15/1000N HZ NSC 05/M03 Q1017 NOSIG
ZBSJ,2016-01-02 09:00,ZBSJ 020900Z 32001MPS 0700 R15/1100N HZ NSC 01/M04 Q1018 NOSIG
ZBSJ,2016-01-02 10:00,ZBSJ 021000Z 28001MPS 0700 R15/1400N HZ NSC M01/M04 Q1019 NOSIG
ZBSJ,2016-01-02 11:00,ZBSJ 021100Z 00000MPS 0700 R15/1100D HZ NSC M02/M03 Q1019 NOSIG
ZBSJ,2016-01-02 12:00,ZBSJ 021200Z 34001MPS 0700 R15/1000N FZFG NSC M02/M04 Q1019 NOSIG
ZBSJ,2016-01-02 13:00,ZBSJ 021300Z 31002MPS 0700 R15/0900U FZFG NSC M04/M05 Q1020 NOSIG
ZBSJ,2016-01-02 14:00,ZBSJ 021400Z 32002MPS 0700 R33/0900N FZFG NSC M03/M04 Q1020 NOSIG
ZBSJ,2016-01-02 15:00,ZBSJ 021500Z 32002MPS 0700 R33/0900U FZFG NSC M03/M04 Q1020 NOSIG
ZBSJ,2016-01-02 16:00,ZBSJ 021600Z 32003MPS 0700 R33/1000N FZFG NSC M03/M05 Q1020 NOSIG
ZBSJ,2016-01-02 17:00,ZBSJ 021700Z 34002MPS 0700 R33/1000N FZFG NSC M03/M05 Q1019 NOSIG
ZBSJ,2016-01-02 18:00,ZBSJ 021800Z 30001MPS 0700 R33/1000D FZFG NSC M05/M06 Q1020 NOSIG
ZBSJ,2016-01-02 19:00,ZBSJ 021900Z 32002MPS 0700 R33/1100N FZFG NSC M04/M05 Q1020 NOSIG
ZBSJ,2016-01-02 20:00,ZBSJ 022000Z 31002MPS 0700 R33/1200N FZFG NSC M04/M06 Q1020 NOSIG
ZBSJ,2016-01-02 21:00,ZBSJ 022100Z 33002MPS 0700 R33/1300N FZFG NSC M04/M06 Q1020 NOSIG
ZBSJ,2016-01-02 22:00,ZBSJ 022200Z 31002MPS 1000 R33/1500N BR NSC M05/M06 Q1020 NOSIG
ZBSJ,2016-01-02 23:00,ZBSJ 022300Z 04001MPS 1200 R15/1500N BR NSC M05/M06 Q1021 BECMG 0700 FZFG
ZBSJ,2016-01-03 00:00,ZBSJ 030000Z 02002MPS 0600 R15/0900N FZFG NSC M04/M05 Q1021 NOSIG
ZBSJ,2016-01-03 01:00,ZBSJ 030100Z 02002MPS 0400 R33/0550N FZFG NSC M02/M03 Q1022 NOSIG
ZBSJ,2016-01-03 02:00,ZBSJ 030200Z 06001MPS 0400 R15/0650N FZFG NSC M02/M03 Q1023 NOSIG
ZBSJ,2016-01-03 03:00,ZBSJ 030300Z 07003MPS 0150 R15/0200V0300N FZFG VV003 M02/M02 Q1023 NOSIG
ZBSJ,2016-01-03 04:00,ZBSJ 030400Z 02001MPS 0150 R15/0225N FZFG VV003 M02/M02 Q1022 NOSIG
ZBSJ,2016-01-03 05:00,ZBSJ 030500Z 06002MPS 0400 R15/0600N FZFG NSC M01/M01 Q1021 NOSIG
ZBSJ,2016-01-03 06:00,ZBSJ 030600Z 06003MPS 0450 R15/0700N FZFG NSC M01/M01 Q1021 NOSIG
ZBSJ,2016-01-03 07:00,ZBSJ 030700Z 05002MPS 0500 R15/0750N FZFG NSC M00/M01 Q1021 NOSIG
ZBSJ,2016-01-03 08:00,ZBSJ 030800Z 07002MPS 0600 R15/0900N FZFG NSC M00/M01 Q1021 NOSIG
ZBSJ,2016-01-03 09:00,ZBSJ 030900Z 09002MPS 0700 R15/1100N FZFG NSC M01/M01 Q1022 BECMG 0900
ZBSJ,2016-01-03 10:00,ZBSJ 031000Z 08001MPS 0800 R15/1300N FZFG NSC M01/M01 Q1023 NOSIG
ZBSJ,2016-01-03 11:00,ZBSJ 031100Z 08002MPS 1000 R15/1500N BR NSC M00/M01 Q1024 NOSIG
ZBSJ,2016-01-03 12:00,ZBSJ 031200Z 02002MPS 1000 R15/1500N BR NSC M01/M01 Q1024 NOSIG
ZBSJ,2016-01-03 13:00,ZBSJ 031300Z 06001MPS 1200 R15/1700N BR NSC M01/M01 Q1025 NOSIG
ZBSJ,2016-01-03 14:00,ZBSJ 031400Z 04001MPS 1400 R15/1800D BR NSC M01/M02 Q1025 NOSIG
ZBSJ,2016-01-03 15:00,ZBSJ 031500Z 04001MPS 1500 BR NSC M01/M02 Q1026 NOSIG
ZBSJ,2016-01-03 16:00,ZBSJ 031600Z 01002MPS 1600 BR NSC M00/M01 Q1026 NOSIG
ZBSJ,2016-01-03 17:00,ZBSJ 031700Z 33002MPS 1600 BR NSC M01/M02 Q1027 NOSIG
ZBSJ,2016-01-03 18:00,ZBSJ 031800Z 34001MPS 1600 BR NSC M01/M02 Q1027 NOSIG
ZBSJ,2016-01-03 19:00,ZBSJ 031900Z 33002MPS 1500 BR NSC M01/M02 Q1028 NOSIG
ZBSJ,2016-01-03 20:00,ZBSJ 032000Z 32002MPS 1500 BR NSC M01/M02 Q1028 NOSIG
ZBSJ,2016-01-03 21:00,ZBSJ 032100Z 33003MPS 1500 BR NSC M01/M02 Q1028 NOSIG
ZBSJ,2016-01-03 22:00,ZBSJ 032200Z 33002MPS 1600 BR NSC M01/M02 Q1029 NOSIG
ZBSJ,2016-01-03 23:00,ZBSJ 032300Z 33002MPS 1400 R15/1800N BR NSC M02/M03 Q1029 NOSIG
ZBSJ,2016-01-04 00:00,ZBSJ 040000Z 33001MPS 1000 R15/1300N BR NSC M02/M03 Q1029 NOSIG
ZBSJ,2016-01-04 01:00,ZBSJ 040100Z 32002MPS 0800 R15/0900N FZFG NSC M01/M02 Q1030 NOSIG
ZBSJ,2016-01-04 02:00,ZBSJ 040200Z 34002MPS 0700 R33/0800N FZFG NSC M00/M02 Q1031 NOSIG
ZBSJ,2016-01-04 03:00,ZBSJ 040300Z 34002MPS 0600 R33/0800N FG NSC 01/M02 Q1031 NOSIG
ZBSJ,2016-01-04 04:00,ZBSJ 040400Z 02002MPS 340V080 0800 R33/1200U HZ NSC 02/M04 Q1030 NOSIG
ZBSJ,2016-01-04 05:00,ZBSJ 040500Z 08003MPS 050V120 2200 HZ NSC 02/M07 Q1029 NOSIG
ZBSJ,2016-01-04 06:00,ZBSJ 040600Z 08003MPS 020V120 5000 HZ NSC 03/M09 Q1028 NOSIG
ZBSJ,2016-01-04 07:00,ZBSJ 040700Z 09002MPS 060V130 5000 HZ NSC 03/M09 Q1028 NOSIG
ZBSJ,2016-01-04 08:00,ZBSJ 040800Z 06003MPS 6000 NSC 02/M11 Q1028 NOSIG
ZBSJ,2016-01-04 09:00,ZBSJ 040900Z 07002MPS 6000 NSC 01/M10 Q1028 NOSIG
ZBSJ,2016-01-04 10:00,ZBSJ 041000Z 06001MPS 5000 HZ NSC M00/M08 Q1029 NOSIG
ZBSJ,2016-01-04 11:00,ZBSJ 041100Z 05001MPS 4000 HZ NSC M01/M08 Q1029 NOSIG
ZBSJ,2016-01-04 12:00,ZBSJ 041200Z 03002MPS 4000 HZ NSC M00/M08 Q1030 NOSIG
ZBSJ,2016-01-04 13:00,ZBSJ 041300Z 05002MPS 4500 HZ NSC M01/M08 Q1030 NOSIG
ZBSJ,2016-01-04 14:00,ZBSJ 041400Z 02001MPS 4500 HZ NSC M01/M08 Q1030 NOSIG
ZBSJ,2016-01-04 15:00,ZBSJ 041500Z 02001MPS 4000 HZ NSC M04/M09 Q1031 NOSIG
ZBSJ,2016-01-04 16:00,ZBSJ 041600Z 02001MPS 3500 HZ NSC M03/M09 Q1030 NOSIG
ZBSJ,2016-01-04 17:00,ZBSJ 041700Z 01001MPS 3500 HZ NSC M03/M09 Q1030 NOSIG
ZBSJ,2016-01-04 18:00,ZBSJ 041800Z 35001MPS 3500 HZ NSC M03/M09 Q1030 NOSIG
ZBSJ,2016-01-04 19:00,ZBSJ 041900Z 34002MPS 3000 HZ NSC M03/M08 Q1030 NOSIG
ZBSJ,2016-01-04 20:00,ZBSJ 042000Z 29001MPS 3000 HZ NSC M03/M08 Q1030 NOSIG
ZBSJ,2016-01-04 21:00,ZBSJ 042100Z 27001MPS 3000 HZ NSC M02/M07 Q1030 NOSIG
ZBSJ,2016-01-04 22:00,ZBSJ 042200Z 22001MPS 3000 BR NSC M03/M06 Q1030 NOSIG
ZBSJ,2016-01-04 23:00,ZBSJ 042300Z 09001MPS 2700 HZ NSC M03/M07 Q1030 NOSIG
ZBSJ,2016-01-05 00:00,ZBSJ 050000Z 09002MPS 1600 HZ NSC M03/M08 Q1031 NOSIG
ZBSJ,2016-01-05 01:00,ZBSJ 050100Z 06002MPS 1400 R15/1300N HZ NSC M03/M07 Q1032 BECMG 1600
ZBSJ,2016-01-05 02:00,ZBSJ 050200Z 10002MPS 2000 HZ NSC M02/M10 Q1032 BECMG 3500
ZBSJ,2016-01-05 03:00,ZBSJ 050300Z 08002MPS 4000 HZ NSC M01/M11 Q1031 NOSIG
ZBSJ,2016-01-05 04:00,ZBSJ 050400Z 08002MPS 5000 HZ NSC 00/M12 Q1030 NOSIG
ZBSJ,2016-01-05 05:00,ZBSJ 050500Z 14001MPS 5000 HZ NSC 02/M11 Q1029 NOSIG
ZBSJ,2016-01-05 06:00,ZBSJ 050600Z 27001MPS 4500 HZ NSC 03/M11 Q1028 NOSIG
ZBSJ,2016-01-05 07:00,ZBSJ 050700Z 20003MPS 170V230 6000 NSC 03/M13 Q1027 NOSIG
ZBSJ,2016-01-05 08:00,ZBSJ 050800Z 18003MPS 7000 NSC 02/M14 Q1027 NOSIG
ZBSJ,2016-01-05 09:00,ZBSJ 050900Z 18004MPS 6000 NSC 00/M12 Q1027 NOSIG
ZBSJ,2016-01-05 10:00,ZBSJ 051000Z 17003MPS 6000 NSC M02/M11 Q1028 NOSIG
