station,valid,metar
ZGNN,2019-01-01 00:00,ZGNN 010000Z 34004MPS 320V020 9999 SCT011 OVC033 05/03 Q1032 NOSIG
ZGNN,2019-01-01 01:00,ZGNN 010100Z 35004MPS 320V020 9999 SCT015 OVC036 06/03 Q1033 NOSIG
ZGNN,2019-01-01 02:00,ZGNN 010200Z 35005MPS 9999 SCT020 OVC036 06/03 Q1033 NOSIG
ZGNN,2019-01-01 03:00,ZGNN 010300Z 36005MPS 9999 SCT016 OVC036 06/03 Q1033 NOSIG
ZGNN,2019-01-01 04:00,ZGNN 010400Z 34006MPS 9999 BKN016 OVC033 07/03 Q1032 NOSIG
ZGNN,2019-01-01 05:00,ZGNN 010500Z 36004MPS 9999 BKN016 OVC033 07/03 Q1031 NOSIG
ZGNN,2019-01-01 06:00,ZGNN 010600Z 36004MPS 9999 BKN016 OVC033 08/03 Q1029 NOSIG
ZGNN,2019-01-01 07:00,ZGNN 010700Z 01004MPS 330V030 9999 BKN020 OVC036 08/04 Q1028 NOSIG
ZGNN,2019-01-01 08:00,ZGNN 010800Z 35003MPS 320V030 9999 BKN020 OVC036 09/04 Q1028 NOSIG
ZGNN,2019-01-01 09:00,ZGNN 010900Z 02005MPS 9999 BKN020 OVC036 09/03 Q1029 NOSIG
ZGNN,2019-01-01 10:00,ZGNN 011000Z 02004MPS 9999 FEW020 OVC036 08/04 Q1029 NOSIG
ZGNN,2019-01-01 11:00,ZGNN 011100Z 36003MPS 340V040 9999 BKN020 OVC036 08/04 Q1030 NOSIG
ZGNN,2019-01-01 12:00,ZGNN 011200Z 01004MPS 9999 BKN020 OVC033 08/03 Q1030 NOSIG
ZGNN,2019-01-01 13:00,ZGNN 011300Z 36003MPS 320V020 9999 BKN020 OVC030 08/04 Q1030 NOSIG
ZGNN,2019-01-01 14:00,ZGNN 011400Z 35004MPS 9999 BKN020 OVC030 07/04 Q1031 NOSIG
ZGNN,2019-01-01 15:00,ZGNN 011500Z 35004MPS 9999 BKN020 OVC030 07/04 Q1031 NOSIG
ZGNN,2019-01-01 16:00,ZGNN 011600Z 35004MPS 9999 SCT020 OVC030 07/04 Q1031 NOSIG
ZGNN,2019-01-01 17:00,ZGNN 011700Z 35003MPS 320V020 9999 OVC026 07/03 Q1031 NOSIG
ZGNN,2019-01-01 18:00,ZGNN 011800Z 35004MPS 9999 OVC026 07/03 Q1030 NOSIG
ZGNN,2019-01-01 19:00,ZGNN 011900Z 35003MPS 9999 OVC030 07/03 Q1030 NOSIG
ZGNN,2019-01-01 20:00,ZGNN 012000Z 35003MPS 320V020 9999 OVC030 07/03 Q1030 NOSIG
ZGNN,2019-01-01 21:00,ZGNN 012100Z 36004MPS 9999 OVC030 07/03 Q1030 NOSIG
ZGNN,2019-01-01 22:00,ZGNN 012200Z 36004MPS 9999 OVC030 07/03 Q1030 NOSIG
ZGNN,2019-01-01 23:00,ZGNN 012300Z 36004MPS 330V030 9999 OVC033 07/03 Q1030 NOSIG
ZGNN,2019-01-02 00:00,ZGNN 020000Z 35004MPS 9999 BKN033 07/03 Q1031 NOSIG
ZGNN,2019-01-02 01:00,ZGNN 020100Z 35005MPS 320V020 9999 FEW013 08/03 Q1032 NOSIG
ZGNN,2019-01-02 02:00,ZGNN 020200Z 36005MPS 9999 SCT020 09/03 Q1032 NOSIG
ZGNN,2019-01-02 03:00,ZGNN 020300Z 02004MPS 340V040 9999 FEW023 10/03 Q1031 NOSIG
ZGNN,2019-01-02 04:00,ZGNN 020400Z 01004MPS 310V050 9999 FEW026 11/03 Q1030 NOSIG
ZGNN,2019-01-02 05:00,ZGNN 020500Z 01003MPS 320V050 9999 FEW026 12/04 Q1028 NOSIG
ZGNN,2019-01-02 06:00,ZGNN 020600Z 01002MPS 300V070 9999 FEW030 12/04 Q1027 NOSIG
ZGNN,2019-01-02 07:00,ZGNN 020700Z 36004MPS 320V030 CAVOK 13/05 Q1026 NOSIG
ZGNN,2019-01-02 08:00,ZGNN 020800Z 36004MPS 310V030 CAVOK 13/05 Q1026 NOSIG
ZGNN,2019-01-02 09:00,ZGNN 020900Z 34004MPS 320V030 CAVOK 14/05 Q1026 NOSIG
ZGNN,2019-01-02 10:00,ZGNN 021000Z 01004MPS CAVOK 13/05 Q1026 NOSIG
