station,valid,metar
ZGNN,2006-01-01 00:00,ZGNN 010000Z AUTO 09004KT 3SM 18/15 A3015 RMK 60000 70000 SLP208 T01830152 52019 IEM_DS3505
ZGNN,2006-01-01 01:00,ZGNN 010100Z AUTO 07006KT 2 1/2SM 18/14 A3015 RMK T01800140 IEM_DS3505
ZGNN,2006-01-01 02:00,ZGNN 010200Z AUTO 08006KT 2 1/2SM 18/14 A3018 RMK T01800140 IEM_DS3505
ZGNN,2006-01-01 03:00,ZGNN 010300Z AUTO 09004KT 4SM 19/15 A3018 RMK SLP217 T01900149 52009 IEM_DS3505
ZGNN,2006-01-01 04:00,ZGNN 010400Z AUTO 2 1/2SM 19/14 A3015 RMK T01900140 IEM_DS3505
ZGNN,2006-01-01 05:00,ZGNN 010500Z AUTO 08004KT 2 1/2SM 20/14 A3012 RMK T02000140 IEM_DS3505
ZGNN,2006-01-01 06:00,ZGNN 010600Z AUTO 09004KT 4SM 21/15 A3006 RMK 60000 SLP187 T02060149 57030 IEM_DS3505
ZGNN,2006-01-01 07:00,ZGNN 010700Z AUTO 05006KT 2 1/2SM 21/14 A3003 RMK T02100140 IEM_DS3505
ZGNN,2006-01-01 08:00,ZGNN 010800Z AUTO 05006KT 3SM 21/14 A3003 RMK T02100140 IEM_DS3505
ZGNN,2006-01-01 09:00,ZGNN 010900Z AUTO 04004KT 3SM 20/15 A3003 RMK SLP172 T02050148 57014 IEM_DS3505
ZGNN,2006-01-01 10:00,ZGNN 011000Z AUTO 03006KT 2SM 19/14 A3003 RMK T01900140 IEM_DS3505
ZGNN,2006-01-01 11:00,ZGNN 011100Z AUTO 04006KT 2SM 19/14 A3003 RMK T01900140 IEM_DS3505
ZGNN,2006-01-01 12:00,ZGNN 011200Z AUTO 07004KT 5SM 19/14 A3006 RMK SLP183 T01860145 52010 IEM_DS3505
ZGNN,2006-01-01 13:00,ZGNN 011300Z AUTO 06006KT 2SM 18/14 A3006 RMK T01800140 IEM_DS3505
ZGNN,2006-01-01 14:00,ZGNN 011400Z AUTO 07006KT 2SM 18/13 A3009 RMK T01800130 IEM_DS3505
ZGNN,2006-01-01 15:00,ZGNN 011500Z AUTO 09004KT 5SM 18/14 A3012 RMK SLP199 T01790138 52016 IEM_DS3505
ZGNN,2006-01-01 16:00,ZGNN 011600Z AUTO 07006KT 2 1/2SM 17/13 A3012 RMK T01700130 IEM_DS3505
ZGNN,2006-01-01 17:00,ZGNN 011700Z AUTO 06004KT 15/13 A3012 RMK T01500130 IEM_DS3505
ZGNN,2006-01-01 19:00,ZGNN 011900Z AUTO 02004KT 16/14 A3009 RMK T01600140 IEM_DS3505
ZGNN,2006-01-01 20:00,ZGNN 012000Z AUTO 03004KT 17/14 A3009 RMK T01700140 IEM_DS3505
ZGNN,2006-01-01 21:00,ZGNN 012100Z AUTO 11002KT 4SM 17/14 A3009 RMK 70000 SLP194 T01660139 57005 IEM_DS3505
