station,valid,metar
ZGNN,2017-01-01 00:00,ZGNN 010000Z VRB01MPS 4500 BR NSC 16/12 Q1022 NOSIG
ZGNN,2017-01-01 01:00,ZGNN 010100Z VRB01MPS 4000 BR NSC 17/12 Q1022 NOSIG
ZGNN,2017-01-01 02:00,ZGNN 010200Z VRB01MPS 4000 HZ NSC 18/12 Q1023 NOSIG
ZGNN,2017-01-01 03:00,ZGNN 010300Z VRB01MPS 6000 SCT040 18/10 Q1023 NOSIG
ZGNN,2017-01-01 04:00,ZGNN 010400Z 11002MPS 040V170 7000 SCT040 19/10 Q1022 NOSIG
ZGNN,2017-01-01 05:00,ZGNN 010500Z VRB01MPS 7000 SCT040 20/10 Q1021 NOSIG
ZGNN,2017-01-01 06:00,ZGNN 010600Z VRB01MPS 7000 NSC 21/11 Q1020 NOSIG
ZGNN,2017-01-01 07:00,ZGNN 010700Z VRB01MPS 6000 BKN033 20/11 Q1020 NOSIG
ZGNN,2017-01-01 08:00,ZGNN 010800Z VRB01MPS 6000 SCT036 20/11 Q1019 NOSIG
ZGNN,2017-01-01 09:00,ZGNN 010900Z 35002MPS 6000 FEW036 20/13 Q1019 NOSIG
ZGNN,2017-01-01 10:00,ZGNN 011000Z 34002MPS 6000 NSC 19/13 Q1019 NOSIG
ZGNN,2017-01-01 11:00,ZGNN 011100Z 34002MPS 310V020 5000 HZ NSC 18/13 Q1020 NOSIG
ZGNN,2017-01-01 12:00,ZGNN 011200Z VRB01MPS 5000 HZ NSC 18/13 Q1020 NOSIG
ZGNN,2017-01-01 13:00,ZGNN 011300Z 19001MPS 4000 BR NSC 18/14 Q1021 NOSIG
ZGNN,2017-01-01 14:00,ZGNN 011400Z 00000MPS 4000 BR NSC 17/14 Q1021 NOSIG
ZGNN,2017-01-01 15:00,ZGNN 011500Z VRB01MPS 4500 BR NSC 17/14 Q1021 NOSIG
ZGNN,2017-01-01 16:00,ZGNN 011600Z VRB01MPS 4500 BR NSC 17/14 Q1021 NOSIG
ZGNN,2017-01-01 17:00,ZGNN 011700Z VRB01MPS 4500 BR NSC 17/14 Q1020 NOSIG
ZGNN,2017-01-01 18:00,ZGNN 011800Z 18001MPS 4000 BR NSC 16/14 Q1020 NOSIG
ZGNN,2017-01-01 19:00,ZGNN 011900Z 00000MPS 4000 BR NSC 16/14 Q1020 NOSIG
ZGNN,2017-01-01 20:00,ZGNN 012000Z 15001MPS 4000 BR NSC 16/14 Q1020 NOSIG
ZGNN,2017-01-01 21:00,ZGNN 012100Z 13001MPS 3500 BR NSC 16/14 Q1020 NOSIG
ZGNN,2017-01-01 22:00,ZGNN 012200Z 00000MPS 3200 BR NSC 16/14 Q1020 NOSIG
ZGNN,2017-01-01 23:00,ZGNN 012300Z 36001MPS 3500 BR NSC 16/14 Q1020 NOSIG
ZGNN,2017-01-02 00:00,ZGNN 020000Z VRB01MPS 2000 BR NSC 15/14 Q1021 BECMG TL0120 3500 BR
ZGNN,2017-01-02 01:00,ZGNN 020100Z 34001MPS 2500 BR SCT026 17/14 Q1022 BECMG TL0200 4000
ZGNN,2017-01-02 02:00,ZGNN 020200Z VRB01MPS 3100 BR FEW026 19/15 Q1022 NOSIG
ZGNN,2017-01-02 03:00,ZGNN 020300Z 36002MPS 330V060 3500 BR NSC 21/14 Q1022 NOSIG
ZGNN,2017-01-02 04:00,ZGNN 020400Z VRB01MPS 6000 NSC 23/14 Q1021 NOSIG
ZGNN,2017-01-02 05:00,ZGNN 020500Z VRB01MPS 6000 NSC 24/14 Q1020 NOSIG
ZGNN,2017-01-02 06:00,ZGNN 020600Z VRB01MPS 5000 HZ NSC 24/14 Q1019 NOSIG
ZGNN,2017-01-02 07:00,ZGNN 020700Z VRB01MPS 5000 HZ NSC 24/15 Q1019 NOSIG
ZGNN,2017-01-02 08:00,ZGNN 020800Z 09002MPS 050V150 6000 NSC 24/15 Q1018 NOSIG
ZGNN,2017-01-02 09:00,ZGNN 020900Z 09002MPS 030V130 6000 NSC 24/15 Q1019 NOSIG
ZGNN,2017-01-02 10:00,ZGNN 021000Z 10002MPS 6000 BKN043 23/16 Q1019 NOSIG
ZGNN,2017-01-02 11:00,ZGNN 021100Z VRB02MPS 5000 HZ BKN040 23/16 Q1020 NOSIG
ZGNN,2017-01-02 12:00,ZGNN 021200Z 03002MPS 5000 HZ BKN040 22/16 Q1020 NOSIG
ZGNN,2017-01-02 13:00,ZGNN 021300Z VRB01MPS 5000 HZ BKN040 22/16 Q1021 NOSIG
ZGNN,2017-01-02 14:00,ZGNN 021400Z 35002MPS 330V030 4000 BR BKN040 21/17 Q1021 NOSIG
ZGNN,2017-01-02 15:00,ZGNN 021500Z 00000MPS 4000 BR BKN046 20/17 Q1021 NOSIG
ZGNN,2017-01-02 16:00,ZGNN 021600Z VRB01MPS 4000 BR BKN046 20/17 Q1021 NOSIG
ZGNN,2017-01-02 17:00,ZGNN 021700Z VRB01MPS 4000 BR NSC 19/17 Q1020 NOSIG
ZGNN,2017-01-02 18:00,ZGNN 021800Z 28001MPS 4000 BR NSC 19/17 Q1020 NOSIG
ZGNN,2017-01-02 19:00,ZGNN 021900Z 00000MPS 4000 BR NSC 18/16 Q1020 NOSIG
ZGNN,2017-01-02 20:00,ZGNN 022000Z VRB01MPS 4000 BR NSC 18/16 Q1020 NOSIG
