station,valid,metar
ZGHA,2024-01-01 00:00,ZGHA 010000Z 30003MPS 4000 BR NSC 08/03 Q1027 NOSIG
ZGHA,2024-01-01 01:00,ZGHA 010100Z 35002MPS 300V030 4000 HZ NSC 10/03 Q1027 NOSIG
ZGHA,2024-01-01 02:00,ZGHA 010200Z 01003MPS 4500 HZ NSC 10/03 Q1028 NOSIG
ZGHA,2024-01-01 03:00,ZGHA 010300Z 01003MPS 340V040 4500 HZ NSC 12/03 Q1027 NOSIG
ZGHA,2024-01-01 04:00,ZGHA 010400Z 32003MPS 280V360 4600 HZ NSC 14/04 Q1026 NOSIG
ZGHA,2024-01-01 05:00,ZGHA 010500Z 35003MPS 320V020 5000 HZ NSC 14/04 Q1025 NOSIG
ZGHA,2024-01-01 06:00,ZGHA 010600Z 35002MPS 300V050 5000 HZ NSC 14/04 Q1024 NOSIG
ZGHA,2024-01-01 07:00,ZGHA 010700Z 33003MPS 6000 NSC 14/04 Q1023 NOSIG
ZGHA,2024-01-01 08:00,ZGHA 010800Z 31004MPS 270V330 4800 HZ NSC 14/04 Q1023 NOSIG
ZGHA,2024-01-01 09:00,ZGHA 010900Z 30003MPS 4200 HZ NSC 13/04 Q1023 NOSIG
ZGHA,2024-01-01 10:00,ZGHA 011000Z 33004MPS 4700 HZ NSC 12/04 Q1023 NOSIG
ZGHA,2024-01-01 11:00,ZGHA 011100Z 36003MPS 5000 HZ NSC 11/04 Q1024 NOSIG
ZGHA,2024-01-01 12:00,ZGHA 011200Z 36003MPS 5000 HZ NSC 11/03 Q1024 NOSIG
ZGHA,2024-01-01 13:00,ZGHA 011300Z 34003MPS 5000 HZ NSC 10/04 Q1024 NOSIG
ZGHA,2024-01-01 14:00,ZGHA 011400Z 32004MPS 5000 HZ NSC 10/04 Q1024 NOSIG
ZGHA,2024-01-01 15:00,ZGHA 011500Z 31002MPS 290V360 4800 HZ NSC 09/04 Q1024 NOSIG
ZGHA,2024-01-01 16:00,ZGHA 011600Z 01002MPS 4600 HZ NSC 09/04 Q1024 NOSIG
ZGHA,2024-01-01 17:00,ZGHA 011700Z 36002MPS 4600 HZ NSC 09/04 Q1023 NOSIG
ZGHA,2024-01-01 18:00,ZGHA 011800Z 34003MPS 5000 HZ NSC 09/04 Q1023 NOSIG
ZGHA,2024-01-01 19:00,ZGHA 011900Z 33003MPS 4700 HZ NSC 09/04 Q1022 NOSIG
ZGHA,2024-01-01 20:00,ZGHA 012000Z 31002MPS 4700 HZ NSC 09/04 Q1022 NOSIG
ZGHA,2024-01-01 21:00,ZGHA 012100Z 01003MPS 4700 BR NSC 09/04 Q1021 NOSIG
ZGHA,2024-01-01 22:00,ZGHA 012200Z 34004MPS 4700 BR NSC 09/04 Q1021 BECMG TL2300 2500 BKN007 OVC050
ZGHA,2024-01-01 23:00,ZGHA 012300Z 34004MPS 3800 BR OVC050 09/05 Q1022 BECMG TL2350 2500 SHRA BKN007 FEW040CB BKN050
ZGHA,2024-01-02 00:00,ZGHA 020000Z 32005MPS 2500 -SHRA BR OVC050 08/05 Q1023 BECMG TL0010 SHRA BKN007 FEW040CB BKN050
