station,valid,metar
ZJHK,2011-01-01 00:00,ZJHK 010000Z 06004MPS 9999 FEW016 17/15 Q1016 NOSIG
ZJHK,2011-01-01 01:00,ZJHK 010100Z 08007MPS 9999 FEW040 19/15 Q1017 NOSIG
ZJHK,2011-01-01 02:00,ZJHK 010200Z 08009MPS 9999 BKN030 20/14 Q1018 NOSIG
ZJHK,2011-01-01 03:00,ZJHK 010300Z 08008MPS 9999 BKN030 21/14 Q1018 NOSIG
ZJHK,2011-01-01 04:00,ZJHK 010400Z 08009MPS 9999 BKN030 22/15 Q1017 NOSIG
ZJHK,2011-01-01 05:00,ZJHK 010500Z 07008MPS 9999 SCT020 BKN040 21/15 Q1016 NOSIG
ZJHK,2011-01-01 06:00,ZJHK 010600Z 08007MPS 9999 SCT020 BKN040 22/15 Q1015 NOSIG
ZJHK,2011-01-01 07:00,ZJHK 010700Z 09008MPS 9999 SCT020 BKN040 22/15 Q1014 NOSIG
ZJHK,2011-01-01 08:00,ZJHK 010800Z 08009MPS 9999 SCT018 BKN030 22/15 Q1013 NOSIG
ZJHK,2011-01-01 09:00,ZJHK 010900Z 08007MPS 9999 SCT020 20/16 Q1014 NOSIG
ZJHK,2011-01-01 10:00,ZJHK 011000Z 09006MPS 9999 BKN020 20/16 Q1014 NOSIG
ZJHK,2011-01-01 11:00,ZJHK 011100Z 08003MPS 9999 SCT020 19/17 Q1014 NOSIG
ZJHK,2011-01-01 12:00,ZJHK 011200Z 08003MPS 7000 SCT020 18/17 Q1015 NOSIG
ZJHK,2011-01-01 13:00,ZJHK 011300Z 08003MPS 7000 NSC 19/17 Q1016 NOSIG
ZJHK,2011-01-01 14:00,ZJHK 011400Z 09004MPS 7000 FEW020 18/17 Q1016 NOSIG
ZJHK,2011-01-01 15:00,ZJHK 011500Z 08004MPS 7000 FEW020 19/17 Q1016 NOSIG
ZJHK,2011-01-01 16:00,ZJHK 011600Z 08005MPS 7000 FEW020 19/17 Q1016 NOSIG
ZJHK,2011-01-01 17:00,ZJHK 011700Z 07005MPS 8000 SCT040 19/17 Q1016 NOSIG
ZJHK,2011-01-01 19:00,ZJHK 011900Z AUTO 06004MPS 8000 BKN072 /// 19/18 Q1015
ZJHK,2011-01-01 20:00,ZJHK 012000Z 05004MPS 7000 SKC 19/18 Q1015 NOSIG
ZJHK,2011-01-01 21:00,ZJHK 012100Z 06004MPS 7000 BKN040 19/18 Q1015 NOSIG
ZJHK,2011-01-01 22:00,ZJHK 012200Z 08005MPS 8000 BKN016 SCT040 20/18 Q1015 NOSIG
ZJHK,2011-01-01 23:00,ZJHK 012300Z 08006MPS 8000 BKN016 BKN030 20/18 Q1015 NOSIG
ZJHK,2011-01-02 00:00,ZJHK 020000Z 07007MPS 7000 SCT013 20/18 Q1016 NOSIG
ZJHK,2011-01-02 01:00,ZJHK 020100Z 07008MPS 7000 SCT013 BKN046 20/18 Q1017 NOSIG
ZJHK,2011-01-02 02:00,ZJHK 020200Z 08009MPS 9000 SCT013 BKN046 21/18 Q1017 NOSIG
ZJHK,2011-01-02 03:00,ZJHK 020300Z 09009MPS 9999 SCT016 BKN046 21/18 Q1017 NOSIG
ZJHK,2011-01-02 04:00,ZJHK 020400Z 09009MPS 9999 SCT016 BKN046 22/18 Q1016 NOSIG
ZJHK,2011-01-02 05:00,ZJHK 020500Z 08009MPS 9999 SCT016 BKN046 21/18 Q1015 NOSIG
ZJHK,2011-01-02 06:00,ZJHK 020600Z 08007MPS 7000 -SHRA BKN016 BKN046 20/18 Q1014 NOSIG
ZJHK,2011-01-02 07:00,ZJHK 020700Z 08008MPS 7000 BKN013 OVC046 20/18 Q1014 BECMG BKN009 OVC040
ZJHK,2011-01-02 08:00,ZJHK 020800Z 08008MPS 7000 -DZ BKN013 OVC046 20/18 Q1014 BECMG BKN009 OVC040
ZJHK,2011-01-02 09:00,ZJHK 020900Z 08007MPS 5000 -RA BR BKN010 OVC030 19/19 Q1014 BECMG BKN009 OVC040
ZJHK,2011-01-02 10:00,ZJHK 021000Z 08006MPS 4000 -DZ BR BKN010 OVC030 19/19 Q1015 BECMG BKN009 OVC040
ZJHK,2011-01-02 11:00,ZJHK 021100Z 09007MPS 4500 BR BKN010 OVC030 19/19 Q1015 BECMG 2200 BR
ZJHK,2011-01-02 12:00,ZJHK 021200Z 07005MPS 6000 BKN013 OVC040 20/19 Q1016 NOSIG
ZJHK,2011-01-02 13:00,ZJHK 021300Z 07004MPS 5000 BR BKN013 OVC040 20/19 Q1016 NOSIG
ZJHK,2011-01-02 14:00,ZJHK 021400Z 06003MPS 6000 BKN013 OVC040 20/19 Q1016 NOSIG
ZJHK,2011-01-02 15:00,ZJHK 021500Z 06004MPS 5000 BR BKN013 OVC040 20/19 Q1016 NOSIG
ZJHK,2011-01-02 16:00,ZJHK 021600Z 07004MPS 3500 -RA BR BKN010 OVC040 20/19 Q1016 NOSIG
ZJHK,2011-01-02 17:00,ZJHK 021700Z 06005MPS 030V090 3000 -RA BR BKN007 OVC030 19/19 Q1016 NOSIG
ZJHK,2011-01-02 18:00,ZJHK 021800Z AUTO 05006MPS 3500 -DZ OVC008 /// 19/19 Q1016
ZJHK,2011-01-02 20:00,ZJHK 022000Z 04007MPS 2100 -RA BR BKN005 OVC030 18/18 Q1016 NOSIG
ZJHK,2011-01-02 21:00,ZJHK 022100Z 04006MPS 2000 -RA BR BKN005 OVC030 17/16 Q1016 NOSIG
ZJHK,2011-01-02 22:00,ZJHK 022200Z 05006MPS 010V080 2800 BR BKN008 OVC030 16/15 Q1016 NOSIG
ZJHK,2011-01-02 23:00,ZJHK 022300Z 06006MPS 3500 BR BKN012 OVC030 16/15 Q1017 NOSIG
ZJHK,2011-01-03 00:00,ZJHK 030000Z 06007MPS 4000 BR BKN013 OVC030 16/14 Q1017 NOSIG
ZJHK,2011-01-03 01:00,ZJHK 030100Z 06007MPS 4500 BR BKN013 OVC030 16/14 Q1018 NOSIG
ZJHK,2011-01-03 02:00,ZJHK 030200Z 06005MPS 4000 BR BKN012 OVC030 16/15 Q1019 NOSIG
ZJHK,2011-01-03 03:00,ZJHK 030300Z 05006MPS 4000 BR BKN012 OVC030 16/15 Q1019 NOSIG
ZJHK,2011-01-03 04:00,ZJHK 030400Z 05006MPS 020V080 3000 BR BKN012 OVC030 16/15 Q1018 NOSIG
ZJHK,2011-01-03 05:00,ZJHK 030500Z 05005MPS 3000 R09/1400N -DZ BR BKN010 OVC023 16/15 Q1017 NOSIG
ZJHK,2011-01-03 06:00,ZJHK 030600Z 05005MPS 020V080 3000 R09/1300N -DZ BR BKN008 OVC023 15/15 Q1017 TEMPO 2500 -DZ BR
ZJHK,2011-01-03 07:00,ZJHK 030700Z 05005MPS 2000 -DZ BR BKN005 OVC020 15/15 Q1016 NOSIG
ZJHK,2011-01-03 08:00,ZJHK 030800Z 06005MPS 2500 -DZ BR BKN005 OVC020 15/15 Q1016 BECMG 3500 BR
ZJHK,2011-01-03 09:00,ZJHK 030900Z 05005MPS 2100 -DZ BR BKN005 OVC020 15/14 Q1016 NOSIG
ZJHK,2011-01-03 10:00,ZJHK 031000Z 06005MPS 2200 -DZ BR BKN005 OVC020 15/14 Q1016 NOSIG
ZJHK,2011-01-03 11:00,ZJHK 031100Z 05005MPS 3000 -DZ BR BKN005 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-03 12:00,ZJHK 031200Z 04004MPS 2000 -DZ BR BKN005 OVC020 15/15 Q1018 NOSIG
ZJHK,2011-01-03 13:00,ZJHK 031300Z 05004MPS 1900 -DZ BR BKN004 OVC020 15/15 Q1018 NOSIG
ZJHK,2011-01-03 14:00,ZJHK 031400Z 04004MPS 1800 -DZ BR BKN004 OVC020 15/15 Q1018 NOSIG
ZJHK,2011-01-03 15:00,ZJHK 031500Z 05004MPS 1600 -DZ BR BKN004 OVC020 16/16 Q1018 BECMG 1200 -DZ
ZJHK,2011-01-03 16:00,ZJHK 031600Z 05004MPS 1700 -DZ BR BKN004 OVC020 16/16 Q1018 BECMG 1200 -DZ
ZJHK,2011-01-03 17:00,ZJHK 031700Z 05005MPS 010V080 1800 -DZ BR BKN004 OVC020 16/16 Q1018 NOSIG
ZJHK,2011-01-03 18:00,ZJHK 031800Z 05006MPS 2400 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-03 19:00,ZJHK 031900Z 04006MPS 2500 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-03 20:00,ZJHK 032000Z 05006MPS 2000 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-03 21:00,ZJHK 032100Z 05006MPS 2400 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-03 22:00,ZJHK 032200Z 05005MPS 2400 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-03 23:00,ZJHK 032300Z 05005MPS 2100 R09/1400N -DZ BR BKN004 OVC020 15/15 Q1018 NOSIG
ZJHK,2011-01-04 00:00,ZJHK 040000Z 05005MPS 020V080 1600 -DZ BR BKN004 OVC020 15/15 Q1019 NOSIG
ZJHK,2011-01-04 01:00,ZJHK 040100Z 05005MPS 1000 R09/P2000 -DZ BR BKN003 OVC020 15/15 Q1019 TEMPO 0700 -DZ BR
ZJHK,2011-01-04 02:00,ZJHK 040200Z 05005MPS 1200 R09/P2000 -DZ BR BKN003 OVC020 16/15 Q1020 NOSIG
ZJHK,2011-01-04 03:00,ZJHK 040300Z 05006MPS 1200 R09/P2000 -DZ BR BKN003 OVC020 16/16 Q1020 NOSIG
ZJHK,2011-01-04 04:00,ZJHK 040400Z 04006MPS 1600 -DZ BR BKN004 OVC020 16/15 Q1019 NOSIG
ZJHK,2011-01-04 05:00,ZJHK 040500Z 04005MPS 010V070 1600 -DZ BR BKN004 OVC020 15/15 Q1018 NOSIG
ZJHK,2011-01-04 06:00,ZJHK 040600Z 04005MPS 1600 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-04 07:00,ZJHK 040700Z 04005MPS 010V070 1600 -DZ BR BKN004 OVC020 15/14 Q1016 NOSIG
ZJHK,2011-01-04 08:00,ZJHK 040800Z 04005MPS 1600 -DZ BR BKN004 OVC020 15/15 Q1016 NOSIG
ZJHK,2011-01-04 09:00,ZJHK 040900Z 03005MPS 1600 -DZ BR BKN004 OVC020 15/15 Q1016 NOSIG
ZJHK,2011-01-04 10:00,ZJHK 041000Z 04004MPS 1600 -DZ BR BKN004 OVC020 15/15 Q1016 NOSIG
ZJHK,2011-01-04 11:00,ZJHK 041100Z 04004MPS 010V070 1600 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-04 12:00,ZJHK 041200Z 05005MPS 010V070 1600 -DZ BR BKN004 OVC020 15/15 Q1017 NOSIG
ZJHK,2011-01-04 13:00,ZJHK 041300Z 03004MPS 1600 -DZ BR BKN004 OVC020 15/15 Q1018 NOSIG
