station,valid,metar
ZJHK,2010-01-01 00:00,ZJHK 010000Z AUTO 08002KT 2 1/2SM 21/20 A2997 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 01:00,ZJHK 010100Z AUTO 36006KT 1 1/4SM 20/19 A3000 RMK T02000190 IEM_DS3505
ZJHK,2010-01-01 02:00,ZJHK 010200Z AUTO 31002KT 2SM 20/19 A3000 RMK T02000190 IEM_DS3505
ZJHK,2010-01-01 03:00,ZJHK 010300Z AUTO 36002KT 2SM 21/20 A3000 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 04:00,ZJHK 010400Z AUTO 07008KT 2SM 21/20 A3000 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 05:00,ZJHK 010500Z AUTO 07008KT 2SM 21/20 A2994 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 06:00,ZJHK 010600Z AUTO 07008KT 2SM 21/20 A2991 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 07:00,ZJHK 010700Z AUTO 06006KT 1 1/4SM 21/20 A2991 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 08:00,ZJHK 010800Z AUTO 08006KT 2SM 21/20 A2991 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 09:00,ZJHK 010900Z AUTO 08002KT 2SM 21/20 A2991 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 10:00,ZJHK 011000Z AUTO 09002KT 3SM 21/20 A2991 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 11:00,ZJHK 011100Z AUTO 05002KT 2SM 21/20 A2991 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 12:00,ZJHK 011200Z AUTO 10002KT 2SM 21/20 A2994 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 13:00,ZJHK 011300Z AUTO 00000KT 1 1/2SM 21/20 A2997 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 14:00,ZJHK 011400Z AUTO 05002KT 1 1/2SM 21/20 A2997 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 17:00,ZJHK 011700Z AUTO 05002KT 1/4SM 21/20 A2994 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 18:00,ZJHK 011800Z AUTO 34002KT 1/8SM 21/20 A2994 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 19:00,ZJHK 011900Z AUTO 01002KT 3/8SM 21/20 A2994 RMK T02100200 IEM_DS3505
ZJHK,2010-01-01 20:00,ZJHK 012000Z AUTO 34004KT 1SM 20/20 A2991 RMK T02000200 IEM_DS3505
ZJHK,2010-01-01 21:00,ZJHK 012100Z AUTO 01002KT 1SM 20/20 A2991 RMK T02000200 IEM_DS3505
ZJHK,2010-01-01 22:00,ZJHK 012200Z AUTO 01002KT 1SM 20/19 A2991 RMK T02000190 IEM_DS3505
ZJHK,2010-01-01 23:00,ZJHK 012300Z AUTO 02004KT 1SM 20/19 A2994 RMK T02000190 IEM_DS3505
ZJHK,2010-01-02 00:00,ZJHK 020000Z AUTO 06004KT 1SM 20/19 A2994 RMK T02000190 IEM_DS3505
ZJHK,2010-01-02 01:00,ZJHK 020100Z AUTO 02004KT 1SM 21/20 A2997 RMK T02100200 IEM_DS3505
ZJHK,2010-01-02 02:00,ZJHK 020200Z AUTO 02002KT 1 1/4SM 22/21 A2997 RMK T02200210 IEM_DS3505
ZJHK,2010-01-02 03:00,ZJHK 020300Z AUTO 36004KT 2SM 22/21 A2997 RMK T02200210 IEM_DS3505
ZJHK,2010-01-02 04:00,ZJHK 020400Z AUTO 36004KT 2 1/2SM 22/20 A2997 RMK T02200200 IEM_DS3505
ZJHK,2010-01-02 05:00,ZJHK 020500Z AUTO 03004KT 5SM 25/21 A2994 RMK T02500210 IEM_DS3505
ZJHK,2010-01-02 06:00,ZJHK 020600Z AUTO 01004KT 5SM 25/21 A2991 RMK T02500210 IEM_DS3505
ZJHK,2010-01-02 07:00,ZJHK 020700Z AUTO 03008KT 3SM 24/21 A2988 RMK T02400210 IEM_DS3505
ZJHK,2010-01-02 08:00,ZJHK 020800Z AUTO 03010KT 2 1/2SM 22/20 A2988 RMK T02200200 IEM_DS3505
ZJHK,2010-01-02 09:00,ZJHK 020900Z AUTO 03008KT 2 1/2SM 21/20 A2988 RMK T02100200 IEM_DS3505
ZJHK,2010-01-02 10:00,ZJHK 021000Z AUTO 03010KT 1 1/4SM 20/19 A2991 RMK T02000190 IEM_DS3505
ZJHK,2010-01-02 11:00,ZJHK 021100Z AUTO 03010KT 1 1/4SM 19/18 A2994 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 12:00,ZJHK 021200Z AUTO 03008KT 1 1/4SM 19/18 A2997 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 13:00,ZJHK 021300Z AUTO 04010KT 1SM 18/18 A3000 RMK T01800180 IEM_DS3505
ZJHK,2010-01-02 14:00,ZJHK 021400Z AUTO 03008KT 1 1/4SM 18/17 A3000 RMK T01800170 IEM_DS3505
ZJHK,2010-01-02 15:00,ZJHK 021500Z AUTO 04006KT 2 1/2SM 19/17 A3000 RMK T01900170 IEM_DS3505
ZJHK,2010-01-02 16:00,ZJHK 021600Z AUTO 05008KT 1 1/2SM 19/18 A3000 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 17:00,ZJHK 021700Z AUTO 06006KT 1SM 19/18 A3000 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 18:00,ZJHK 021800Z AUTO 06006KT 2SM 19/18 A3000 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 19:00,ZJHK 021900Z AUTO 04004KT 3SM 19/18 A2997 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 20:00,ZJHK 022000Z AUTO 04004KT 4SM 19/18 A2997 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 21:00,ZJHK 022100Z AUTO 02004KT 4SM 20/18 A2997 RMK T02000180 IEM_DS3505
ZJHK,2010-01-02 22:00,ZJHK 022200Z AUTO 03006KT 1 1/4SM 19/18 A2997 RMK T01900180 IEM_DS3505
ZJHK,2010-01-02 23:00,ZJHK 022300Z AUTO 02008KT 1 1/4SM 19/18 A3000 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 00:00,ZJHK 030000Z AUTO 04010KT 2SM 18/17 A3003 RMK T01800170 IEM_DS3505
ZJHK,2010-01-03 01:00,ZJHK 030100Z AUTO 05010KT 3SM 18/17 A3003 RMK T01800170 IEM_DS3505
ZJHK,2010-01-03 02:00,ZJHK 030200Z AUTO 06008KT 7SM 19/18 A3006 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 03:00,ZJHK 030300Z AUTO 05008KT 5SM 19/18 A3006 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 04:00,ZJHK 030400Z AUTO 06008KT 4SM 19/18 A3003 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 05:00,ZJHK 030500Z AUTO 05006KT 3SM 19/18 A3000 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 06:00,ZJHK 030600Z AUTO 05006KT 1 1/4SM 19/18 A2997 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 07:00,ZJHK 030700Z AUTO 05006KT 2SM 19/18 A2994 RMK T01900180 IEM_DS3505
ZJHK,2010-01-03 08:00,ZJHK 030800Z AUTO 07008KT 3SM 20/18 A2994 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 09:00,ZJHK 030900Z AUTO 06006KT 3SM 20/18 A2994 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 10:00,ZJHK 031000Z AUTO 07008KT 3SM 20/18 A2994 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 11:00,ZJHK 031100Z AUTO 07004KT 4SM 20/18 A2997 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 12:00,ZJHK 031200Z AUTO 07002KT 3SM 20/18 A2997 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 13:00,ZJHK 031300Z AUTO 06002KT 2 1/2SM 20/18 A2997 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 14:00,ZJHK 031400Z AUTO 07004KT 2 1/2SM 20/18 A2997 RMK T02000180 IEM_DS3505
ZJHK,2010-01-03 15:00,ZJHK 031500Z AUTO 07004KT 3SM 20/19 A2994 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 16:00,ZJHK 031600Z AUTO 05002KT 3SM 20/19 A2994 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 17:00,ZJHK 031700Z AUTO 05002KT 2SM 20/19 A2994 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 18:00,ZJHK 031800Z AUTO 05002KT 5SM 20/19 A2991 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 19:00,ZJHK 031900Z AUTO 08004KT 5SM 20/19 A2991 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 20:00,ZJHK 032000Z AUTO 09002KT 5SM 20/19 A2988 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 21:00,ZJHK 032100Z AUTO 00000KT 4SM 20/19 A2988 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 22:00,ZJHK 032200Z AUTO 10004KT 3SM 20/19 A2988 RMK T02000190 IEM_DS3505
ZJHK,2010-01-03 23:00,ZJHK 032300Z AUTO 10002KT 2 1/2SM 19/19 A2991 RMK T01900190 IEM_DS3505
ZJHK,2010-01-04 00:00,ZJHK 040000Z AUTO 13002KT 3SM 20/19 A2991 RMK T02000190 IEM_DS3505
ZJHK,2010-01-04 01:00,ZJHK 040100Z AUTO 10004KT 5SM 22/20 A2994 RMK T02200200 IEM_DS3505
ZJHK,2010-01-04 02:00,ZJHK 040200Z AUTO 10006KT 7SM 23/20 A2997 RMK T02300200 IEM_DS3505
ZJHK,2010-01-04 03:00,ZJHK 040300Z AUTO 05002KT 7SM 23/20 A2994 RMK T02300200 IEM_DS3505
ZJHK,2010-01-04 04:00,ZJHK 040400Z AUTO 02008KT 7SM 24/21 A2991 RMK T02400210 IEM_DS3505
ZJHK,2010-01-04 05:00,ZJHK 040500Z AUTO 06006KT 7SM 24/21 A2988 RMK T02400210 IEM_DS3505
ZJHK,2010-01-04 06:00,ZJHK 040600Z AUTO 07006KT 7SM 24/20 A2985 RMK T02400200 IEM_DS3505
ZJHK,2010-01-04 07:00,ZJHK 040700Z AUTO 08010KT 7SM 24/20 A2983 RMK T02400200 IEM_DS3505
ZJHK,2010-01-04 08:00,ZJHK 040800Z AUTO 11008KT 7SM 25/21 A2980 RMK T02500210 IEM_DS3505
ZJHK,2010-01-04 09:00,ZJHK 040900Z AUTO 12006KT 7SM 25/21 A2983 RMK T02500210 IEM_DS3505
ZJHK,2010-01-04 10:00,ZJHK 041000Z AUTO 14006KT 7SM 24/20 A2983 RMK T02400200 IEM_DS3505
ZJHK,2010-01-04 11:00,ZJHK 041100Z AUTO 14004KT 6SM 22/20 A2983 RMK T02200200 IEM_DS3505
ZJHK,2010-01-04 12:00,ZJHK 041200Z AUTO 13002KT 7SM 22/20 A2985 RMK T02200200 IEM_DS3505
ZJHK,2010-01-04 13:00,ZJHK 041300Z AUTO 12004KT 6SM 22/20 A2985 RMK T02200200 IEM_DS3505
ZJHK,2010-01-04 14:00,ZJHK 041400Z AUTO 11004KT 6SM 21/20 A2988 RMK T02100200 IEM_DS3505
ZJHK,2010-01-04 15:00,ZJHK 041500Z AUTO 13002KT 6SM 21/20 A2985 RMK T02100200 IEM_DS3505
ZJHK,2010-01-04 16:00,ZJHK 041600Z AUTO 12002KT 6SM 22/21 A2985 RMK T02200210 IEM_DS3505
ZJHK,2010-01-04 17:00,ZJHK 041700Z AUTO 12002KT 6SM 22/21 A2985 RMK T02200210 IEM_DS3505
ZJHK,2010-01-04 18:00,ZJHK 041800Z AUTO 13002KT 7SM 22/21 A2985 RMK T02200210 IEM_DS3505
ZJHK,2010-01-04 19:00,ZJHK 041900Z AUTO 13002KT 7SM 21/20 A2985 RMK T02100200 IEM_DS3505
ZJHK,2010-01-04 20:00,ZJHK 042000Z AUTO 12002KT 7SM 21/20 A2985 RMK T02100200 IEM_DS3505
ZJHK,2010-01-04 21:00,ZJHK 042100Z AUTO 14002KT 6SM 21/20 A2985 RMK T02100200 IEM_DS3505
ZJHK,2010-01-04 22:00,ZJHK 042200Z AUTO 15002KT 6SM 21/20 A2985 RMK T02100200 IEM_DS3505
ZJHK,2010-01-04 23:00,ZJHK 042300Z AUTO 13002KT 4SM 22/21 A2985 RMK T02200210 IEM_DS3505
ZJHK,2010-01-05 00:00,ZJHK 050000Z AUTO 15004KT 4SM 22/21 A2988 RMK T02200210 IEM_DS3505
ZJHK,2010-01-05 01:00,ZJHK 050100Z AUTO 16008KT 6SM 23/21 A2988 RMK T02300210 IEM_DS3505
ZJHK,2010-01-05 02:00,ZJHK 050200Z AUTO 18010KT 7SM 25/21 A2991 RMK T02500210 IEM_DS3505
ZJHK,2010-01-05 03:00,ZJHK 050300Z AUTO 19008KT 7SM 26/21 A2991 RMK T02600210 IEM_DS3505
