station,valid,metar
ZBAD,2023-01-01 00:00,ZBAD 010000Z 04002MPS CAVOK M10/M15 Q1036 NOSIG
ZBAD,2023-01-01 00:30,ZBAD 010030Z 04002MPS CAVOK M08/M13 Q1036 NOSIG
ZBAD,2023-01-01 01:00,ZBAD 010100Z 34001MPS CAVOK M03/M12 Q1036 NOSIG
ZBAD,2023-01-01 01:30,ZBAD 010130Z 02003MPS CAVOK M01/M12 Q1036 NOSIG
ZBAD,2023-01-01 02:00,ZBAD 010200Z 04005MPS CAVOK M01/M11 Q1036 NOSIG
ZBAD,2023-01-01 02:30,ZBAD 010230Z 06004MPS CAVOK M00/M11 Q1037 NOSIG
ZBAD,2023-01-01 03:00,ZBAD 010300Z 06004MPS CAVOK 00/M10 Q1037 NOSIG
ZBAD,2023-01-01 03:30,ZBAD 010330Z 05004MPS CAVOK 01/M11 Q1036 NOSIG
ZBAD,2023-01-01 04:00,ZBAD 010400Z 06003MPS 030V090 CAVOK 02/M10 Q1036 NOSIG
ZBAD,2023-01-01 04:30,ZBAD 010430Z 04002MPS 010V080 CAVOK 03/M10 Q1035 NOSIG
ZBAD,2023-01-01 05:00,ZBAD 010500Z 06003MPS 030V090 CAVOK 03/M11 Q1035 NOSIG
ZBAD,2023-01-01 05:30,ZBAD 010530Z 04003MPS 010V070 CAVOK 04/M11 Q1035 NOSIG
ZBAD,2023-01-01 06:00,ZBAD 010600Z 06002MPS CAVOK 04/M12 Q1034 NOSIG
ZBAD,2023-01-01 06:30,ZBAD 010630Z 05002MPS CAVOK 03/M12 Q1035 NOSIG
ZBAD,2023-01-01 07:00,ZBAD 010700Z 05001MPS CAVOK 04/M11 Q1035 NOSIG
ZBAD,2023-01-01 07:30,ZBAD 010730Z 05001MPS CAVOK 03/M12 Q1035 NOSIG
ZBAD,2023-01-01 08:00,ZBAD 010800Z 08002MPS 070V130 CAVOK 03/M12 Q1035 NOSIG
ZBAD,2023-01-01 08:30,ZBAD 010830Z 07002MPS CAVOK 02/M13 Q1035 NOSIG
ZBAD,2023-01-01 09:00,ZBAD 010900Z VRB01MPS CAVOK M00/M11 Q1035 NOSIG
ZBAD,2023-01-01 09:30,ZBAD 010930Z 27001MPS CAVOK M02/M13 Q1036 NOSIG
ZBAD,2023-01-01 10:00,ZBAD 011000Z 28001MPS CAVOK M05/M14 Q1036 NOSIG
ZBAD,2023-01-01 10:30,ZBAD 011030Z 25001MPS CAVOK M04/M12 Q1036 NOSIG
ZBAD,2023-01-01 11:00,ZBAD 011100Z 02001MPS CAVOK M04/M11 Q1037 NOSIG
ZBAD,2023-01-01 11:30,ZBAD 011130Z 00000MPS CAVOK M06/M13 Q1037 NOSIG
ZBAD,2023-01-01 12:00,ZBAD 011200Z 34001MPS CAVOK M05/M13 Q1037 NOSIG
ZBAD,2023-01-01 12:30,ZBAD 011230Z 00000MPS CAVOK M06/M13 Q1037 NOSIG
ZBAD,2023-01-01 13:00,ZBAD 011300Z VRB01MPS CAVOK M08/M14 Q1037 NOSIG
ZBAD,2023-01-01 13:30,ZBAD 011330Z 31002MPS CAVOK M08/M13 Q1037 NOSIG
ZBAD,2023-01-01 14:00,ZBAD 011400Z 33002MPS CAVOK M08/M13 Q1038 NOSIG
