station,valid,metar
ZBAD,2021-01-01 00:00,ZBAD 010000Z 17002MPS CAVOK M16/M22 Q1026 NOSIG
ZBAD,2021-01-01 00:30,ZBAD 010030Z 26002MPS CAVOK M15/M19 Q1026 NOSIG
ZBAD,2021-01-01 01:00,ZBAD 010100Z 32001MPS CAVOK M10/M16 Q1027 NOSIG
ZBAD,2021-01-01 01:30,ZBAD 010130Z VRB01MPS CAVOK M07/M17 Q1027 NOSIG
ZBAD,2021-01-01 02:00,ZBAD 010200Z 34002MPS 290V010 CAVOK M06/M17 Q1027 NOSIG
ZBAD,2021-01-01 02:30,ZBAD 010230Z VRB01MPS CAVOK M04/M17 Q1027 NOSIG
ZBAD,2021-01-01 03:00,ZBAD 010300Z VRB01MPS CAVOK M03/M17 Q1026 NOSIG
ZBAD,2021-01-01 03:30,ZBAD 010330Z 35002MPS 320V040 CAVOK M02/M17 Q1026 NOSIG
ZBAD,2021-01-01 04:00,ZBAD 010400Z 35002MPS 280V050 CAVOK M01/M18 Q1026 NOSIG
ZBAD,2021-01-01 04:30,ZBAD 010430Z 05002MPS 020V080 CAVOK M01/M18 Q1025 NOSIG
ZBAD,2021-01-01 05:00,ZBAD 010500Z 05002MPS CAVOK M01/M18 Q1025 NOSIG
ZBAD,2021-01-01 05:30,ZBAD 010530Z 05002MPS 350V100 CAVOK M00/M20 Q1024 NOSIG
ZBAD,2021-01-01 06:00,ZBAD 010600Z 03002MPS 010V070 CAVOK M00/M22 Q1024 NOSIG
ZBAD,2021-01-01 06:30,ZBAD 010630Z 04002MPS 310V070 CAVOK 00/M22 Q1024 NOSIG
ZBAD,2021-01-01 07:00,ZBAD 010700Z 12002MPS 070V170 CAVOK 01/M23 Q1024 NOSIG
ZBAD,2021-01-01 07:30,ZBAD 010730Z 12002MPS 080V160 CAVOK 01/M22 Q1024 NOSIG
ZBAD,2021-01-01 08:00,ZBAD 010800Z 14002MPS CAVOK 01/M23 Q1024 NOSIG
ZBAD,2021-01-01 08:30,ZBAD 010830Z VRB01MPS CAVOK M00/M21 Q1025 NOSIG
ZBAD,2021-01-01 09:00,ZBAD 010900Z 12002MPS CAVOK M02/M20 Q1025 NOSIG
ZBAD,2021-01-01 09:30,ZBAD 010930Z 12001MPS CAVOK M03/M20 Q1025 NOSIG
ZBAD,2021-01-01 10:00,ZBAD 011000Z 13001MPS CAVOK M03/M20 Q1026 NOSIG
ZBAD,2021-01-01 10:30,ZBAD 011030Z 18001MPS CAVOK M03/M21 Q1026 NOSIG
ZBAD,2021-01-01 11:00,ZBAD 011100Z VRB01MPS CAVOK M05/M20 Q1026 NOSIG
ZBAD,2021-01-01 11:30,ZBAD 011130Z 21002MPS 180V240 CAVOK M04/M19 Q1026 NOSIG
ZBAD,2021-01-01 12:00,ZBAD 011200Z 21003MPS CAVOK M08/M21 Q1027 NOSIG
ZBAD,2021-01-01 12:30,ZBAD 011230Z 04002MPS CAVOK M08/M20 Q1027 NOSIG
ZBAD,2021-01-01 13:00,ZBAD 011300Z 07001MPS CAVOK M08/M19 Q1027 NOSIG
ZBAD,2021-01-01 13:30,ZBAD 011330Z 07001MPS CAVOK M09/M20 Q1028 NOSIG
ZBAD,2021-01-01 14:00,ZBAD 011400Z 09002MPS CAVOK M08/M19 Q1028 NOSIG
ZBAD,2021-01-01 14:30,ZBAD 011430Z 08001MPS CAVOK M10/M19 Q1028 NOSIG
ZBAD,2021-01-01 15:00,ZBAD 011500Z 07002MPS CAVOK M09/M19 Q1028 NOSIG
ZBAD,2021-01-01 15:30,ZBAD 011530Z 08002MPS CAVOK M09/M19 Q1028 NOSIG
ZBAD,2021-01-01 16:00,ZBAD 011600Z 09002MPS CAVOK M08/M18 Q1028 NOSIG
ZBAD,2021-01-01 16:30,ZBAD 011630Z 10002MPS CAVOK M08/M17 Q1028 NOSIG
ZBAD,2021-01-01 17:00,ZBAD 011700Z 10002MPS CAVOK M09/M17 Q1029 NOSIG
ZBAD,2021-01-01 17:30,ZBAD 011730Z 07003MPS CAVOK M09/M14 Q1029 NOSIG
ZBAD,2021-01-01 18:00,ZBAD 011800Z 08002MPS CAVOK M09/M13 Q1029 NOSIG
ZBAD,2021-01-01 18:30,ZBAD 011830Z 04004MPS CAVOK M09/M11 Q1029 NOSIG
ZBAD,2021-01-01 19:00,ZBAD 011900Z 04003MPS CAVOK M10/M12 Q1029 NOSIG
ZBAD,2021-01-01 19:30,ZBAD 011930Z 02003MPS CAVOK M11/M13 Q1029 NOSIG
ZBAD,2021-01-01 20:00,ZBAD 012000Z 02003MPS CAVOK M11/M13 Q1029 NOSIG
ZBAD,2021-01-01 20:30,ZBAD 012030Z 04004MPS CAVOK M08/M11 Q1030 NOSIG
ZBAD,2021-01-01 21:00,ZBAD 012100Z 04005MPS CAVOK M09/M11 Q1030 NOSIG
ZBAD,2021-01-01 21:30,ZBAD 012130Z 05005MPS CAVOK M08/M11 Q1030 NOSIG
ZBAD,2021-01-01 22:00,ZBAD 012200Z 05003MPS CAVOK M09/M11 Q1030 NOSIG
ZBAD,2021-01-01 22:30,ZBAD 012230Z 04003MPS CAVOK M10/M12 Q1031 NOSIG
ZBAD,2021-01-01 23:00,ZBAD 012300Z 02003MPS CAVOK M10/M12 Q1031 NOSIG
ZBAD,2021-01-01 23:30,ZBAD 012330Z 03003MPS 8000 NSC M10/M11 Q1031 NOSIG
ZBAD,2021-01-02 00:00,ZBAD 020000Z 04004MPS 8000 NSC M09/M11 Q1031 NOSIG
ZBAD,2021-01-02 00:30,ZBAD 020030Z 04004MPS 8000 NSC M08/M10 Q1031 NOSIG
ZBAD,2021-01-02 01:00,ZBAD 020100Z 04004MPS 8000 NSC M07/M10 Q1031 NOSIG
ZBAD,2021-01-02 01:30,ZBAD 020130Z 05005MPS 8000 NSC M07/M10 Q1032 NOSIG
ZBAD,2021-01-02 02:00,ZBAD 020200Z 06004MPS 8000 NSC M06/M10 Q1031 NOSIG
ZBAD,2021-01-02 02:30,ZBAD 020230Z 06005MPS 8000 NSC M05/M09 Q1031 NOSIG
ZBAD,2021-01-02 03:00,ZBAD 020300Z 06003MPS 8000 NSC M04/M09 Q1031 NOSIG
ZBAD,2021-01-02 03:30,ZBAD 020330Z 05004MPS 8000 NSC M04/M09 Q1031 NOSIG
ZBAD,2021-01-02 04:00,ZBAD 020400Z 06003MPS 8000 NSC M03/M08 Q1031 NOSIG
