station,valid,metar
ZBHH,1973-01-01 00:00,ZBHH 010000Z AUTO 32012KT 9SM M16/M20 RMK SLP331 T11601200 52014 IEM_DS3505
ZBHH,1973-01-01 03:00,ZBHH 010300Z AUTO 29008KT 16SM M14/M27 RMK SLP365 T11401270 52030 IEM_DS3505
ZBHH,1973-01-01 06:00,ZBHH 010600Z AUTO 27012KT 12SM M13/M25 RMK SLP360 T11301250 57007 IEM_DS3505
ZBHH,1973-01-01 09:00,ZBHH 010900Z AUTO 29019KT 7SM M14/M28 RMK SLP377 T11401280 52013 IEM_DS3505
ZBHH,1973-01-01 12:00,ZBHH 011200Z AUTO 29006KT 7SM M15/M28 RMK SLP413 T11501280 52022 IEM_DS3505
ZBHH,1973-01-01 15:00,ZBHH 011500Z AUTO 29010KT 9SM M16/M30 RMK SLP411 T11601300 52002 IEM_DS3505
ZBHH,1973-01-01 18:00,ZBHH 011800Z AUTO 29016KT 7SM M16/M30 RMK SLP405 T11601300 57005 IEM_DS3505
ZBHH,1973-01-01 21:00,ZBHH 012100Z AUTO 32008KT 12SM M16/M30 RMK SLP395 T11601300 57011 IEM_DS3505
ZBHH,1973-01-02 00:00,ZBHH 020000Z AUTO 29006KT 7SM M15/M29 RMK SLP378 T11501290 57007 IEM_DS3505
ZBHH,1973-01-02 03:00,ZBHH 020300Z AUTO 18010KT 7SM M12/M24 RMK SLP380 T11201240 54000 IEM_DS3505
ZBHH,1973-01-02 06:00,ZBHH 020600Z AUTO 34012KT 5SM M08/M25 RMK SLP332 T10801250 57034 IEM_DS3505
ZBHH,1973-01-02 09:00,ZBHH 020900Z AUTO 29014KT 9SM M09/M24 RMK SLP327 T10901240 57006 IEM_DS3505
ZBHH,1973-01-02 12:00,ZBHH 021200Z AUTO 27010KT 19SM M10/M26 RMK SLP338 T11001260 52009 IEM_DS3505
ZBHH,1973-01-02 15:00,ZBHH 021500Z AUTO 22004KT 19SM M13/M27 RMK SLP340 T11301270 52004 IEM_DS3505
ZBHH,1973-01-02 18:00,ZBHH 021800Z AUTO 02006KT 19SM M12/M28 RMK SLP322 T11201280 57005 IEM_DS3505
ZBHH,1973-01-02 21:00,ZBHH 022100Z AUTO 00000KT 9SM M19/M27 RMK SLP342 T11901270 57001 IEM_DS3505
ZBHH,1973-01-03 00:00,ZBHH 030000Z AUTO 00000KT 7SM M21/M27 RMK SLP384 T12101270 52009 IEM_DS3505
ZBHH,1973-01-03 03:00,ZBHH 030300Z AUTO 00000KT 7SM M13/M24 RMK SLP362 T11301240 52013 IEM_DS3505
ZBHH,1973-01-03 06:00,ZBHH 030600Z AUTO 00000KT 7SM M10/M24 RMK SLP329 T11001240 57018 IEM_DS3505
ZBHH,1973-01-03 09:00,ZBHH 030900Z AUTO 00000KT 7SM M09/M23 RMK SLP352 T10901230 52004 IEM_DS3505
ZBHH,1973-01-03 12:00,ZBHH 031200Z AUTO 00000KT 7SM M15/M26 RMK SLP386 T11501260 52011 IEM_DS3505
ZBHH,1973-01-03 15:00,ZBHH 031500Z AUTO 00000KT 7SM M17/M24 RMK SLP378 T11701240 52006 IEM_DS3505
ZBHH,1973-01-03 18:00,ZBHH 031800Z AUTO 00000KT 9SM M19/M25 RMK SLP370 T11901250 57003 IEM_DS3505
ZBHH,1973-01-03 21:00,ZBHH 032100Z AUTO 00000KT 9SM M20/M25 RMK SLP372 T12001250 52001 IEM_DS3505
ZBHH,1973-01-04 00:00,ZBHH 040000Z AUTO 00000KT 6SM M21/M25 RMK SLP401 T12101250 52007 IEM_DS3505
ZBHH,1973-01-04 03:00,ZBHH 040300Z AUTO 00000KT 9SM M10/M20 RMK SLP384 T11001200 52008 IEM_DS3505
ZBHH,1973-01-04 06:00,ZBHH 040600Z AUTO 00000KT 9SM M06/M22 RMK SLP364 T10601220 57011 IEM_DS3505
ZBHH,1973-01-04 09:00,ZBHH 040900Z AUTO 00000KT 9SM M06/M21 RMK SLP382 T10601210 52012 IEM_DS3505
ZBHH,1973-01-04 12:00,ZBHH 041200Z AUTO 00000KT 7SM M14/M25 RMK SLP425 T11401250 52017 IEM_DS3505
ZBHH,1973-01-04 15:00,ZBHH 041500Z AUTO 00000KT 7SM M16/M23 RMK SLP414 T11601230 52010 IEM_DS3505
ZBHH,1973-01-04 18:00,ZBHH 041800Z AUTO 00000KT 9SM M18/M23 RMK SLP408 T11801230 52002 IEM_DS3505
ZBHH,1973-01-04 21:00,ZBHH 042100Z AUTO 00000KT 9SM M20/M25 RMK SLP422 T12001250 50005 IEM_DS3505
ZBHH,1973-01-05 00:00,ZBHH 050000Z AUTO 04002KT 6SM M21/M25 RMK SLP450 T12101250 52005 IEM_DS3505
