station,valid,metar
ZBHH,2022-01-01 00:00,ZBHH 010000Z 03002MPS 320V090 CAVOK M17/M21 Q1025 NOSIG
ZBHH,2022-01-01 01:00,ZBHH 010100Z 34004MPS 8000 NSC M08/M17 Q1026 NOSIG
ZBHH,2022-01-01 02:00,ZBHH 010200Z 35006MPS CAVOK M08/M17 Q1027 NOSIG
ZBHH,2022-01-01 03:00,ZBHH 010300Z 33008MPS 300V360 CAVOK M08/M17 Q1028 NOSIG
ZBHH,2022-01-01 04:00,ZBHH 010400Z 34006MPS CAVOK M07/M16 Q1027 NOSIG
ZBHH,2022-01-01 05:00,ZBHH 010500Z 32007MPS CAVOK M05/M16 Q1026 NOSIG
ZBHH,2022-01-01 06:00,ZBHH 010600Z 34006MPS CAVOK M05/M17 Q1026 NOSIG
ZBHH,2022-01-01 07:00,ZBHH 010700Z 34006MPS CAVOK M05/M17 Q1027 NOSIG
ZBHH,2022-01-01 08:00,ZBHH 010800Z 35005MPS 300V010 CAVOK M05/M17 Q1027 NOSIG
ZBHH,2022-01-01 09:00,ZBHH 010900Z 01004MPS CAVOK M06/M17 Q1027 NOSIG
ZBHH,2022-01-01 10:00,ZBHH 011000Z 01004MPS CAVOK M07/M17 Q1027 NOSIG
ZBHH,2022-01-01 11:00,ZBHH 011100Z 06003MPS CAVOK M10/M18 Q1028 NOSIG
ZBHH,2022-01-01 12:00,ZBHH 011200Z 07003MPS CAVOK M13/M20 Q1028 NOSIG
ZBHH,2022-01-01 13:00,ZBHH 011300Z 09002MPS CAVOK M13/M19 Q1028 NOSIG
ZBHH,2022-01-01 14:00,ZBHH 011400Z 08002MPS CAVOK M15/M20 Q1028 NOSIG
ZBHH,2022-01-01 15:00,ZBHH 011500Z 07003MPS CAVOK M16/M21 Q1028 NOSIG
ZBHH,2022-01-01 16:00,ZBHH 011600Z 08002MPS CAVOK M16/M21 Q1028 NOSIG
ZBHH,2022-01-01 17:00,ZBHH 011700Z 05002MPS CAVOK M19/M23 Q1027 NOSIG
ZBHH,2022-01-01 18:00,ZBHH 011800Z 04002MPS CAVOK M18/M24 Q1027 NOSIG
ZBHH,2022-01-01 19:00,ZBHH 011900Z 05002MPS CAVOK M19/M24 Q1027 NOSIG
ZBHH,2022-01-01 20:00,ZBHH 012000Z 07003MPS CAVOK M20/M24 Q1027 NOSIG
ZBHH,2022-01-01 21:00,ZBHH 012100Z 07002MPS CAVOK M20/M24 Q1026 NOSIG
ZBHH,2022-01-01 22:00,ZBHH 012200Z 05002MPS CAVOK M18/M23 Q1025 NOSIG
ZBHH,2022-01-01 23:00,ZBHH 012300Z 07002MPS CAVOK M18/M23 Q1025 NOSIG
ZBHH,2022-01-02 00:00,ZBHH 020000Z 07002MPS CAVOK M20/M24 Q1025 NOSIG
ZBHH,2022-01-02 01:00,ZBHH 020100Z 07002MPS CAVOK M17/M21 Q1025 NOSIG
ZBHH,2022-01-02 02:00,ZBHH 020200Z 09002MPS 060V120 CAVOK M12/M20 Q1025 NOSIG
ZBHH,2022-01-02 03:00,ZBHH 020300Z VRB01MPS CAVOK M09/M19 Q1025 NOSIG
ZBHH,2022-01-02 04:00,ZBHH 020400Z VRB01MPS CAVOK M06/M18 Q1023 NOSIG
ZBHH,2022-01-02 05:00,ZBHH 020500Z VRB01MPS CAVOK M05/M18 Q1022 NOSIG
ZBHH,2022-01-02 06:00,ZBHH 020600Z VRB01MPS 9999 FEW040 M04/M18 Q1020 NOSIG
ZBHH,2022-01-02 07:00,ZBHH 020700Z VRB01MPS CAVOK M04/M18 Q1020 NOSIG
ZBHH,2022-01-02 08:00,ZBHH 020800Z VRB01MPS CAVOK M04/M19 Q1019 NOSIG
ZBHH,2022-01-02 09:00,ZBHH 020900Z 25001MPS CAVOK M05/M19 Q1019 NOSIG
ZBHH,2022-01-02 10:00,ZBHH 021000Z VRB01MPS 7000 NSC M08/M19 Q1019 NOSIG
ZBHH,2022-01-02 11:00,ZBHH 021100Z 03002MPS CAVOK M10/M20 Q1019 NOSIG
ZBHH,2022-01-02 12:00,ZBHH 021200Z 03003MPS CAVOK M12/M21 Q1020 NOSIG
