station,valid,metar
ZBHH,1988-01-01 00:00,ZBHH 010000Z AUTO 00000KT 12SM M09/M15 RMK SLP371 T10921149 57004 IEM_DS3505
ZBHH,1988-01-01 01:00,ZBHH 010100Z AUTO 18006KT 12SM M02/M15 RMK SLP340 T10151149 4////1095 57019 IEM_DS3505
ZBHH,1988-01-01 03:00,ZBHH 010300Z AUTO 09004KT 9SM M06/M14 RMK SLP372 T10601141 52004 IEM_DS3505
ZBHH,1988-01-01 06:00,ZBHH 010600Z AUTO 18006KT 12SM M02/M15 RMK SLP340 T10151149 4////1095 57019 IEM_DS3505
ZBHH,1988-01-01 09:00,ZBHH 010900Z AUTO 20004KT 16SM M02/M14 RMK SLP339 T10251138 57003 IEM_DS3505
ZBHH,1988-01-01 12:00,ZBHH 011200Z AUTO 02002KT 6SM M06/M13 RMK SLP356 T10611131 52003 IEM_DS3505
ZBHH,1988-01-01 15:00,ZBHH 011500Z AUTO 00000KT 12SM M09/M16 RMK SLP352 T10891157 57002 IEM_DS3505
ZBHH,1988-01-01 18:00,ZBHH 011800Z AUTO 09002KT 7SM M11/M17 RMK SLP347 T11101168 41010//// 57001 IEM_DS3505
ZBHH,1988-01-01 21:00,ZBHH 012100Z AUTO 00000KT 19SM M12/M17 RMK SLP334 T11231170 57015 IEM_DS3505
ZBHH,1988-01-02 00:00,ZBHH 020000Z AUTO 00000KT 9SM M14/M18 RMK SLP351 T11361176 52004 IEM_DS3505
ZBHH,1988-01-02 03:00,ZBHH 020300Z AUTO 00000KT 16SM M05/M13 RMK SLP331 T10471131 57004 IEM_DS3505
ZBHH,1988-01-02 06:00,ZBHH 020600Z AUTO 09002KT 19SM M00/M12 RMK SLP305 T10011125 4////1138 57018 IEM_DS3505
ZBHH,1988-01-02 09:00,ZBHH 020900Z AUTO 00000KT 19SM M01/M15 RMK SLP305 T10131151 57004 IEM_DS3505
ZBHH,1988-01-02 12:00,ZBHH 021200Z AUTO 00000KT 12SM M06/M16 RMK SLP326 T10621163 52004 IEM_DS3505
ZBHH,1988-01-02 15:00,ZBHH 021500Z AUTO 00000KT 12SM M07/M16 RMK SLP310 T10731156 52004 IEM_DS3505
