station,valid,metar
ZJSY,2011-01-01 00:00,ZJSY 010000Z VRB01MPS CAVOK 19/14 Q1015 NOSIG
ZJSY,2011-01-01 01:00,ZJSY 010100Z 04005MPS 010V070 CAVOK 22/13 Q1015 NOSIG
ZJSY,2011-01-01 02:00,ZJSY 010200Z 05008MPS CAVOK 24/13 Q1016 NOSIG
ZJSY,2011-01-01 03:00,ZJSY 010300Z 04008MPS CAVOK 25/13 Q1016 NOSIG
ZJSY,2011-01-01 04:00,ZJSY 010400Z 07008MPS CAVOK 26/13 Q1015 NOSIG
ZJSY,2011-01-01 05:00,ZJSY 010500Z 08007MPS 060V120 CAVOK 27/13 Q1014 NOSIG
ZJSY,2011-01-01 06:00,ZJSY 010600Z 09006MPS 050V120 CAVOK 27/13 Q1013 NOSIG
ZJSY,2011-01-01 07:00,ZJSY 010700Z 09007MPS 060V120 9999 FEW016 27/14 Q1012 NOSIG
ZJSY,2011-01-01 08:00,ZJSY 010800Z 09007MPS 060V120 9999 FEW016 26/14 Q1012 NOSIG
ZJSY,2011-01-01 09:00,ZJSY 010900Z 09007MPS 9999 FEW016 24/15 Q1011 NOSIG
ZJSY,2011-01-01 10:00,ZJSY 011000Z 08006MPS 9999 FEW016 23/16 Q1012 NOSIG
ZJSY,2011-01-01 11:00,ZJSY 011100Z 08005MPS CAVOK 21/15 Q1013 NOSIG
ZJSY,2011-01-01 12:00,ZJSY 011200Z 08004MPS CAVOK 20/15 Q1014 NOSIG
ZJSY,2011-01-01 13:00,ZJSY 011300Z 05005MPS CAVOK 21/15 Q1014 NOSIG
ZJSY,2011-01-01 14:00,ZJSY 011400Z 08002MPS CAVOK 19/15 Q1014 NOSIG
ZJSY,2011-01-01 15:00,ZJSY 011500Z 06003MPS 030V160 CAVOK 19/14 Q1015 NOSIG
ZJSY,2011-01-01 16:00,ZJSY 011600Z 08002MPS CAVOK 19/14 Q1014 NOSIG
ZJSY,2011-01-01 17:00,ZJSY 011700Z 04004MPS CAVOK 21/15 Q1014 NOSIG
ZJSY,2011-01-01 18:00,ZJSY 011800Z 04004MPS CAVOK 21/15 Q1014 NOSIG
ZJSY,2011-01-01 19:00,ZJSY 011900Z 05004MPS CAVOK 22/15 Q1014 NOSIG
ZJSY,2011-01-01 20:00,ZJSY 012000Z AUTO 04004MPS //// // ///////// 21/15 Q1014
ZJSY,2011-01-01 21:00,ZJSY 012100Z 06003MPS 9999 FEW013 21/16 Q1014 NOSIG
ZJSY,2011-01-01 22:00,ZJSY 012200Z 06004MPS CAVOK 21/17 Q1014 NOSIG
ZJSY,2011-01-01 23:00,ZJSY 012300Z 04004MPS 9999 SCT015 21/17 Q1014 NOSIG
ZJSY,2011-01-02 00:00,ZJSY 020000Z 05003MPS 9999 FEW015 22/17 Q1014 NOSIG
ZJSY,2011-01-02 01:00,ZJSY 020100Z 06004MPS 9999 FEW015 24/18 Q1015 NOSIG
ZJSY,2011-01-02 02:00,ZJSY 020200Z 07008MPS 9999 FEW016 26/18 Q1015 NOSIG
ZJSY,2011-01-02 03:00,ZJSY 020300Z 07008MPS 9999 SCT018 27/18 Q1015 NOSIG
ZJSY,2011-01-02 04:00,ZJSY 020400Z 10006MPS 9999 SCT018 27/18 Q1014 NOSIG
ZJSY,2011-01-02 05:00,ZJSY 020500Z 10006MPS 9999 SCT018 27/18 Q1013 NOSIG
ZJSY,2011-01-02 06:00,ZJSY 020600Z 09005MPS 060V130 9999 SCT018 29/17 Q1012 NOSIG
ZJSY,2011-01-02 07:00,ZJSY 020700Z 10005MPS 080V140 9999 FEW018 BKN060 27/17 Q1012 NOSIG
