station,valid,metar
ZJSY,2010-01-01 00:00,ZJSY 010000Z 05002MPS 340V080 CAVOK 22/20 Q1014 NOSIG
ZJSY,2010-01-01 01:00,ZJSY 010100Z 05003MPS CAVOK 25/21 Q1015 NOSIG
ZJSY,2010-01-01 02:00,ZJSY 010200Z 09003MPS 060V140 CAVOK 26/20 Q1015 NOSIG
ZJSY,2010-01-01 03:00,ZJSY 010300Z 14003MPS 120V200 9999 FEW017 27/21 Q1015 NOSIG
ZJSY,2010-01-01 04:00,ZJSY 010400Z 16003MPS 120V200 9999 FEW017 27/21 Q1015 NOSIG
ZJSY,2010-01-01 05:00,ZJSY 010500Z 16004MPS 9999 SCT020 26/21 Q1014 NOSIG
ZJSY,2010-01-01 06:00,ZJSY 010600Z 16004MPS 120V200 9999 BKN020 26/22 Q1013 NOSIG
ZJSY,2010-01-01 07:00,ZJSY 010700Z 14003MPS 100V180 9999 -RA BKN016 25/22 Q1012 BECMG FM0740 NSW
ZJSY,2010-01-01 08:00,ZJSY 010800Z 00000MPS 9999 BKN016 24/22 Q1012 NOSIG
ZJSY,2010-01-01 09:00,ZJSY 010900Z VRB01MPS 9999 -RA SCT015 25/22 Q1012 NOSIG
ZJSY,2010-01-01 10:00,ZJSY 011000Z 10001MPS 9999 BKN017 24/22 Q1012 NOSIG
ZJSY,2010-01-01 11:00,ZJSY 011100Z 09003MPS 9999 SCT017 23/21 Q1013 NOSIG
ZJSY,2010-01-01 12:00,ZJSY 011200Z 05003MPS 9999 SCT016 23/21 Q1013 NOSIG
ZJSY,2010-01-01 13:00,ZJSY 011300Z VRB01MPS 9999 FEW016 23/21 Q1014 NOSIG
ZJSY,2010-01-01 14:00,ZJSY 011400Z 00000MPS 9999 FEW016 BKN050 23/21 Q1015 NOSIG
ZJSY,2010-01-01 17:00,ZJSY 011700Z 06003MPS 9999 SCT070 23/21 Q1014 NOSIG
ZJSY,2010-01-01 18:00,ZJSY 011800Z 32002MPS 300V360 9999 SCT070 22/20 Q1014 NOSIG
ZJSY,2010-01-01 19:00,ZJSY 011900Z 36001MPS 9999 BKN070 22/21 Q1013 NOSIG
ZJSY,2010-01-01 20:00,ZJSY 012000Z AUTO 08003MPS //// // ///////// 22/20 Q1013
ZJSY,2010-01-01 21:00,ZJSY 012100Z 08002MPS 9999 FEW016 22/20 Q1013 NOSIG
ZJSY,2010-01-01 22:00,ZJSY 012200Z 34001MPS 9999 FEW016 22/20 Q1013 NOSIG
ZJSY,2010-01-01 23:00,ZJSY 012300Z VRB01MPS 9999 SCT016 22/21 Q1013 NOSIG
ZJSY,2010-01-02 00:00,ZJSY 020000Z VRB01MPS CAVOK 22/20 Q1014 NOSIG
ZJSY,2010-01-02 01:00,ZJSY 020100Z 10002MPS 070V130 CAVOK 24/21 Q1015 NOSIG
ZJSY,2010-01-02 02:00,ZJSY 020200Z 06003MPS 040V110 CAVOK 26/21 Q1015 NOSIG
ZJSY,2010-01-02 03:00,ZJSY 020300Z 13003MPS 100V180 CAVOK 27/21 Q1015 NOSIG
