station,valid,metar
ZJSY,2022-01-01 00:00,ZJSY 010000Z 05005MPS 9999 BKN060 23/16 Q1021 NOSIG
ZJSY,2022-01-01 01:00,ZJSY 010100Z 09004MPS 060V120 9999 BKN066 24/17 Q1021 NOSIG
ZJSY,2022-01-01 02:00,ZJSY 010200Z 07007MPS 9999 FEW066 26/16 Q1022 NOSIG
ZJSY,2022-01-01 03:00,ZJSY 010300Z 07009MPS 9999 FEW066 26/16 Q1022 NOSIG
ZJSY,2022-01-01 04:00,ZJSY 010400Z 07008MPS 9999 FEW020 27/16 Q1021 NOSIG
ZJSY,2022-01-01 05:00,ZJSY 010500Z 08007MPS 040V110 9999 SCT066 28/16 Q1020 NOSIG
ZJSY,2022-01-01 06:00,ZJSY 010600Z 09007MPS 9999 BKN066 27/17 Q1019 NOSIG
ZJSY,2022-01-01 07:00,ZJSY 010700Z 08005MPS 9999 BKN066 26/17 Q1019 NOSIG
ZJSY,2022-01-01 08:00,ZJSY 010800Z 06005MPS 9999 BKN066 26/16 Q1018 NOSIG
ZJSY,2022-01-01 09:00,ZJSY 010900Z 06006MPS 030V090 9999 BKN066 25/16 Q1018 NOSIG
ZJSY,2022-01-01 10:00,ZJSY 011000Z 04005G10MPS 9999 BKN066 25/16 Q1019 NOSIG
ZJSY,2022-01-01 11:00,ZJSY 011100Z 05005MPS 010V080 9999 BKN066 24/16 Q1019 NOSIG
ZJSY,2022-01-01 12:00,ZJSY 011200Z 04004MPS 360V070 9999 BKN066 24/16 Q1020 NOSIG
ZJSY,2022-01-01 13:00,ZJSY 011300Z 07004MPS 9999 BKN066 23/16 Q1021 NOSIG
ZJSY,2022-01-01 14:00,ZJSY 011400Z 10005MPS 9999 BKN066 23/17 Q1021 NOSIG
ZJSY,2022-01-01 15:00,ZJSY 011500Z 06005MPS 9999 BKN066 23/17 Q1021 NOSIG
ZJSY,2022-01-01 16:00,ZJSY 011600Z 08005MPS 9999 BKN066 23/17 Q1020 NOSIG
ZJSY,2022-01-01 17:00,ZJSY 011700Z 09003MPS 9999 BKN066 22/17 Q1020 NOSIG
ZJSY,2022-01-01 18:00,ZJSY 011800Z VRB01MPS CAVOK 21/17 Q1020 NOSIG
ZJSY,2022-01-01 19:00,ZJSY 011900Z 00000MPS CAVOK 20/17 Q1019 NOSIG
ZJSY,2022-01-01 20:00,ZJSY 012000Z 34002MPS CAVOK 19/17 Q1019 NOSIG
ZJSY,2022-01-01 21:00,ZJSY 012100Z 35001MPS CAVOK 19/17 Q1019 NOSIG
ZJSY,2022-01-01 22:00,ZJSY 012200Z 34002MPS CAVOK 18/16 Q1019 NOSIG
ZJSY,2022-01-01 23:00,ZJSY 012300Z VRB01MPS CAVOK 18/16 Q1019 NOSIG
ZJSY,2022-01-02 00:00,ZJSY 020000Z VRB01MPS 9999 FEW066 19/17 Q1020 BECMG AT0150 08005MPS
ZJSY,2022-01-02 01:00,ZJSY 020100Z VRB02MPS 9999 SCT066 24/16 Q1021 BECMG AT0250 09005MPS
ZJSY,2022-01-02 02:00,ZJSY 020200Z VRB02MPS CAVOK 25/16 Q1021 BECMG AT0250 09005MPS
ZJSY,2022-01-02 03:00,ZJSY 020300Z 08006MPS 050V140 CAVOK 27/14 Q1021 NOSIG
ZJSY,2022-01-02 04:00,ZJSY 020400Z 10004MPS 040V140 CAVOK 28/16 Q1020 NOSIG
ZJSY,2022-01-02 05:00,ZJSY 020500Z 10006MPS 070V130 CAVOK 28/16 Q1019 NOSIG
ZJSY,2022-01-02 06:00,ZJSY 020600Z 10007MPS CAVOK 29/15 Q1018 NOSIG
ZJSY,2022-01-02 07:00,ZJSY 020700Z 10007MPS CAVOK 28/16 Q1017 NOSIG
ZJSY,2022-01-02 08:00,ZJSY 020800Z 10007MPS 9999 FEW066 28/16 Q1016 NOSIG
ZJSY,2022-01-02 09:00,ZJSY 020900Z 10007MPS 9999 SCT066 26/17 Q1017 NOSIG
ZJSY,2022-01-02 10:00,ZJSY 021000Z 09008MPS 9999 SCT066 24/17 Q1017 NOSIG
ZJSY,2022-01-02 11:00,ZJSY 021100Z 06006MPS 9999 BKN066 23/18 Q1018 NOSIG
ZJSY,2022-01-02 12:00,ZJSY 021200Z 10004MPS 070V130 9999 FEW020 BKN066 22/17 Q1019 NOSIG
ZJSY,2022-01-02 13:00,ZJSY 021300Z 09005MPS CAVOK 21/17 Q1020 NOSIG
ZJSY,2022-01-02 14:00,ZJSY 021400Z 07004MPS CAVOK 21/17 Q1020 NOSIG
ZJSY,2022-01-02 15:00,ZJSY 021500Z 04003MPS 010V070 CAVOK 21/16 Q1020 NOSIG
ZJSY,2022-01-02 16:00,ZJSY 021600Z 34002MPS 270V060 CAVOK 20/16 Q1020 NOSIG
ZJSY,2022-01-02 17:00,ZJSY 021700Z 06003MPS 340V090 CAVOK 21/15 Q1020 NOSIG
ZJSY,2022-01-02 18:00,ZJSY 021800Z 00000MPS CAVOK 20/15 Q1019 NOSIG
ZJSY,2022-01-02 19:00,ZJSY 021900Z VRB01MPS CAVOK 19/15 Q1018 NOSIG
ZJSY,2022-01-02 20:00,ZJSY 022000Z 06003MPS CAVOK 20/14 Q1018 NOSIG
ZJSY,2022-01-02 21:00,ZJSY 022100Z 00000MPS CAVOK 19/15 Q1018 NOSIG
ZJSY,2022-01-02 22:00,ZJSY 022200Z 08004MPS 050V120 CAVOK 20/14 Q1018 NOSIG
