station,valid,metar
ZGKL,1998-01-01 00:00,ZGKL 010000Z AUTO 02010KT 9SM 09/07 RMK 60002 70012 SLP236 T00920069 52016 IEM_DS3505
ZGKL,1998-01-01 03:00,ZGKL 010300Z AUTO 02010KT 14SM 10/07 RMK SLP243 T01020066 52007 IEM_DS3505
ZGKL,1998-01-01 06:00,ZGKL 010600Z AUTO 07006KT 16SM 12/06 RMK SLP210 T01210064 57032 IEM_DS3505
ZGKL,1998-01-01 09:00,ZGKL 010900Z AUTO 07006KT 12SM 12/07 RMK SLP204 T01230067 57006 IEM_DS3505
ZGKL,1998-01-01 12:00,ZGKL 011200Z AUTO 02006KT 9SM 11/07 RMK SLP219 T01060066 52014 IEM_DS3505
ZGKL,1998-01-01 15:00,ZGKL 011500Z AUTO 02008KT 7SM 10/07 RMK SLP225 T01040068 52006 IEM_DS3505
ZGKL,1998-01-01 18:00,ZGKL 011800Z AUTO 36004KT 7SM 10/07 RMK SLP216 T01030069 57008 IEM_DS3505
ZGKL,1998-01-01 21:00,ZGKL 012100Z AUTO 36004KT 7SM 10/07 RMK 70001 SLP206 T01000068 57010 IEM_DS3505
ZGKL,1998-01-02 00:00,ZGKL 020000Z AUTO 34002KT 7SM 10/07 RMK SLP216 T00990069 52010 IEM_DS3505
ZGKL,1998-01-02 03:00,ZGKL 020300Z AUTO 36002KT 7SM 10/07 RMK SLP221 T01050069 52005 IEM_DS3505
ZGKL,1998-01-02 06:00,ZGKL 020600Z AUTO 02002KT 7SM 11/07 RMK SLP185 T01120068 57035 IEM_DS3505
ZGKL,1998-01-02 09:00,ZGKL 020900Z AUTO 04004KT 4SM 11/09 RMK SLP181 T01130093 57004 IEM_DS3505
ZGKL,1998-01-02 12:00,ZGKL 021200Z AUTO 02004KT 1 1/2SM 10/10 RMK 60004 SLP189 T01050099 52007 IEM_DS3505
ZGKL,1998-01-02 15:00,ZGKL 021500Z AUTO 07002KT 1 1/2SM 10/10 RMK SLP188 T01050099 57001 IEM_DS3505
ZGKL,1998-01-02 18:00,ZGKL 021800Z AUTO 09002KT 1 1/4SM 11/10 RMK 60002 SLP178 T01080102 57009 IEM_DS3505
ZGKL,1998-01-02 21:00,ZGKL 022100Z AUTO 00000KT 1 1/4SM 11/10 RMK 70004 SLP166 T01080104 57012 IEM_DS3505
ZGKL,1998-01-03 00:00,ZGKL 030000Z AUTO 00000KT 2SM 11/11 RMK 60000 70004 SLP182 T01120106 52016 IEM_DS3505
ZGKL,1998-01-03 03:00,ZGKL 030300Z AUTO 02004KT 2SM 13/11 RMK SLP199 T01260113 52017 IEM_DS3505
ZGKL,1998-01-03 06:00,ZGKL 030600Z AUTO 32002KT 2SM 14/13 RMK 60000 SLP167 T01450127 57031 IEM_DS3505
ZGKL,1998-01-03 09:00,ZGKL 030900Z AUTO 36004KT 3SM 16/14 RMK SLP165 T01650141 57001 IEM_DS3505
